RMC,CCC,Complexity
1,2.052208069,0.012645043
1,2.0521945,0.012645043
1,2.711018342,0.012645043
1,2.711017734,0.012645043
1,2.052194204,0.012645043
1,2.711015031,0.012645043
1,2.052192991,0.012645043
1,2.711016815,0.012645043
1,2.711030756,0.012645043
1,2.052231386,0.013375971
1,2.735111092,0.012645043
1,2.052203149,0.012645043
1,2.052223098,0.012645043
1,2.052193184,0.012645043
1,2.711017082,0.012645043
1,2.052192606,0.012645043
1,2.711019162,0.012645043
1,2.711020643,0.012645043
1,2.051825451,0.012645043
1,2.054018148,0.012645043
1,2.052200524,0.012645043
1,2.05219291,0.012645043
1,2.711020171,0.012645043
1,2.711015964,0.012645043
1,2.711017077,0.013814527
1,2.711019194,0.012645043
1,2.710280833,0.012645043
1,2.722728192,0.012645043
1,2.711017471,0.013814527
1,2.711015242,0.012645043
1,2.711015743,0.009858383
1,2.71101535,0.012645043
1,2.711018974,0.012645043
1,2.711015305,0.012645043
1,2.709749818,0.012645043
1,2.052234883,0.012645043
1,2.711015012,0.012645043
1,2.052229242,0.012645043
1,2.711016055,0.012645043
1,2.711019294,0.012645043
1,2.625707555,0.012645043
1,2.052192421,0.012645043
1,2.052192297,0.012645043
1,2.73511401,0.012645043
1,2.711016472,0.012645043
1,2.052192457,0.012645043
1,2.711021074,0.012645043
1,2.052193752,0.012645043
1,2.711015775,0.012645043
1,2.052192789,0.012645043
1,2.625706307,0.012645043
1,2.051845921,0.012645043
1,2.625712508,0.012645043
1,2.052191973,0.012645043
1,2.052194098,0.012645043
1,2.052193651,0.012645043
1,2.05106542,0.012645043
1,2.05219278,0.013814527
1,2.052194576,0.012645043
1,2.0518452,0.012645043
1,2.052192332,0.012645043
2,2.0510652,0.013375971
1,2.052246117,0.012645043
1,2.052193079,0.012645043
1,2.05141257,0.013814527
1,2.711023713,0.012645043
1,2.051845063,0.012645043
1,2.056907317,0.012645043
1,2.052191836,0.012645043
1,2.052248498,0.012645043
1,2.052193318,0.012645043
1,2.052192073,0.012846048
1,2.051412147,0.012645043
1,2.711016828,0.012645043
1,2.711018276,0.012645043
1,2.735112067,0.012645043
1,2.05184517,0.012645043
1,2.711016012,0.012645043
1,2.052192652,0.012645043
1,2.711031844,0.012645043
1,2.05219261,0.012645043
1,2.052192757,0.012645043
1,2.052202759,0.012645043
1,2.051438152,0.013375971
1,2.052193299,0.012645043
1,2.711022196,0.012645043
1,2.052192503,0.012645043
1,2.059823594,0.013375971
1,2.625721067,0.012645043
1,2.7110157,0.012645043
1,2.052241511,0.012645043
1,2.05219351,0.012645043
1,2.625707537,0.012645043
1,2.052193617,0.012645043
1,2.711017061,0.012645043
1,2.052237621,0.012645043
1,2.052192826,0.012645043
1,2.711016323,0.013814527
1,2.711016172,0.012645043
1,2.625707937,0.012645043
1,2.711017236,0.012645043
1,2.052193255,0.009858383
1,2.711016607,0.012645043
1,2.052194306,0.012645043
1,2.711025829,0.012645043
1,2.711041373,0.010443125
1,2.625731022,0.009858383
1,2.052229172,0.012645043
1,2.711017765,0.010443125
2,2.05219461,0.010443125
1,2.625720082,0.012645043
1,2.052193279,0.012645043
1,2.720560026,0.012645043
1,2.052191578,0.012645043
1,2.052231568,0.013814527
1,2.711026793,0.012645043
1,2.052193466,0.012645043
1,2.711016447,0.012645043
1,2.052244627,0.012645043
1,2.051451351,0.012645043
1,2.711016908,0.012645043
1,2.052192634,0.012645043
1,2.711016971,0.012645043
1,2.71102747,0.012645043
1,2.625709527,0.012645043
1,2.052192091,0.012645043
1,2.052193532,0.013814527
1,2.711019886,0.012645043
1,2.711017834,0.012645043
1,2.625726838,0.012645043
1,2.711014944,0.012645043
1,2.052192972,0.014015532
1,2.052244815,0.012645043
1,2.711018523,0.012645043
1,2.625708088,0.012645043
1,2.052234586,0.012645043
1,2.052251384,0.012645043
1,2.052256886,0.012645043
1,2.051411798,0.012645043
1,2.0522303,0.012645043
1,2.052230007,0.012645043
1,2.052193653,0.012645043
1,2.711018365,0.012645043
1,2.71102061,0.012645043
1,2.709747195,0.012645043
1,2.052250817,0.012645043
1,2.052192955,0.012645043
1,2.711018038,0.012645043
1,2.052230987,0.012645043
1,2.625706069,0.012645043
1,2.052220494,0.012645043
1,2.05219237,0.012645043
1,2.711016107,0.012645043
1,2.052192773,0.012663317
1,2.711017573,0.012645043
1,2.05219613,0.012645043
1,2.711015143,0.012645043
1,2.052230937,0.012645043
1,2.052236568,0.012645043
1,2.622164671,0.013814527
1,2.052233114,0.012645043
1,2.711017511,0.012645043
1,1.750960781,0.007236181
1,2.315217436,0.013449063
1,2.052192264,0.012645043
1,2.051826313,0.012645043
1,2.052193829,0.012645043
1,2.05219315,0.012645043
1,2.051782458,0.012645043
1,2.625706168,0.009858383
1,2.051845849,0.012645043
1,2.052203297,0.010443125
1,2.052203091,0.009858383
1,2.05219409,0.012645043
1,2.709750714,0.012645043
1,2.052197457,0.012645043
1,2.052249169,0.009858383
1,2.71102473,0.012645043
1,2.05220345,0.009858383
1,2.711016178,0.012645043
1,2.05182649,0.012663317
1,2.052224946,0.012645043
1,2.052228106,0.012645043
1,2.052194371,0.012645043
1,2.052246178,0.012645043
1,2.051826685,0.012645043
1,2.625722526,0.012645043
1,2.711028591,0.012645043
1,2.052193058,0.012645043
1,2.711019192,0.012663317
1,2.052380403,0.012645043
1,2.625713739,0.012645043
1,2.720559436,0.012645043
1,2.05219298,0.012645043
1,2.711017368,0.012645043
1,2.052192565,0.012645043
1,2.625708035,0.012645043
1,2.711015023,0.012645043
1,2.05224354,0.013814527
1,2.625706585,0.012645043
1,2.052787634,0.012645043
1,2.052195277,0.012645043
1,2.649417628,0.012645043
1,2.711027297,0.012645043
1,2.71101695,0.012645043
1,2.052222862,0.012645043
1,2.711015307,0.012645043
1,2.052234021,0.012645043
1,2.052232841,0.012645043
1,2.711018487,0.012645043
1,2.052877717,0.012645043
1,2.052231534,0.012645043
1,2.722725777,0.012645043
1,2.625708736,0.012645043
1,2.711016058,0.012645043
1,2.052193277,0.012645043
1,2.625708947,0.012645043
1,2.711017745,0.012645043
1,2.709752942,0.012645043
1,2.711017597,0.012645043
1,2.052193802,0.013814527
1,2.625710815,0.012645043
1,2.052239388,0.012645043
1,2.052221914,0.012645043
1,2.625719801,0.012645043
1,2.052193803,0.012645043
1,2.624409453,0.012645043
1,2.0521937,0.012645043
1,2.625707101,0.01099132
1,2.735105726,0.012645043
1,2.05223309,0.012645043
1,2.62571397,0.012645043
1,2.711034663,0.012645043
1,2.711028457,0.012645043
1,2.052193339,0.012645043
1,2.625721933,0.012645043
1,2.625706575,0.012645043
1,2.052229418,0.012645043
1,2.625706704,0.012645043
1,2.052193865,0.012645043
1,2.052253147,0.012645043
1,2.711016302,0.012645043
1,2.052217255,0.012645043
1,2.625707678,0.012645043
1,2.625707464,0.012645043
1,2.052197407,0.012645043
1,2.625715562,0.009858383
1,2.624404387,0.012645043
1,2.711033892,0.012645043
1,2.728835343,0.012645043
1,2.052197182,0.009858383
1,2.625715278,0.012645043
1,2.711026879,0.010443125
1,2.052194346,0.012645043
1,2.711016721,0.012645043
1,2.052192482,0.012645043
1,2.720560623,0.012645043
1,2.625709929,0.012645043
1,2.711016965,0.012645043
1,2.052230112,0.012645043
1,2.052192531,0.012645043
1,2.052241498,0.012645043
1,2.711016545,0.012645043
1,2.052221899,0.012645043
1,2.052201999,0.012645043
1,2.052192488,0.012645043
1,2.711016246,0.012645043
1,2.711024097,0.012645043
1,2.052236138,0.012645043
1,2.052194518,0.012645043
1,2.05219199,0.012645043
1,2.625714675,0.012645043
1,2.052194311,0.012645043
1,2.052229955,0.012645043
1,2.05398508,0.012645043
1,2.052193722,0.012645043
1,2.052192464,0.012645043
1,2.051448447,0.012645043
1,2.052228267,0.012645043
1,2.711032422,0.012645043
1,2.051589083,0.012645043
1,2.052237399,0.012645043
1,2.051410438,0.012645043
1,2.711014866,0.012645043
1,2.052198766,0.012645043
1,2.052192941,0.012645043
1,2.05219365,0.012645043
1,2.052192881,0.012645043
1,2.052194593,0.012645043
1,2.711026827,0.012645043
1,2.05219408,0.012645043
1,2.052195965,0.012645043
1,2.052192948,0.012645043
1,2.625714692,0.012645043
1,2.711019239,0.012645043
1,2.052195131,0.012645043
1,2.711021876,0.012645043
1,2.63585857,0.012645043
1,2.711023935,0.012645043
1,2.052247893,0.012645043
1,2.052193567,0.012645043
1,2.711016209,0.012645043
1,2.052193135,0.012645043
1,2.052192159,0.012645043
1,2.711029336,0.012645043
1,2.052229281,0.012645043
1,2.051412121,0.012645043
1,2.052191683,0.012645043
1,2.052192643,0.012645043
1,2.052193272,0.012645043
1,2.052194014,0.009858383
1,2.052192837,0.012645043
1,2.711018707,0.012645043
1,2.052194152,0.010443125
1,2.625708157,0.009858383
1,2.625707678,0.012645043
1,2.052192409,0.010443125
1,2.05224252,0.010443125
1,2.051411705,0.012645043
2,2.711032051,0.012645043
1,2.711033033,0.012645043
1,2.711016861,0.012645043
1,2.052195411,0.012645043
1,2.711031099,0.012645043
1,2.052206844,0.012645043
1,2.052249695,0.012645043
1,2.71101922,0.012645043
1,2.052222352,0.012645043
1,2.052193087,0.012663317
1,2.625705465,0.012645043
1,2.052193423,0.012645043
1,2.735111635,0.012645043
1,2.711020119,0.012645043
1,2.052194393,0.012645043
1,2.711029274,0.012645043
1,2.052194254,0.012645043
1,2.052193423,0.012645043
1,2.711031759,0.012645043
1,2.052192102,0.012645043
1,2.625717812,0.012645043
1,2.052192887,0.012645043
1,2.052193789,0.012645043
1,2.052192039,0.012645043
1,2.052192178,0.012645043
1,2.052191803,0.012645043
1,2.052245745,0.012645043
1,2.051411545,0.012645043
1,2.625706239,0.012645043
2,2.048438023,0.012645043
1,2.052203532,0.012663317
1,2.052193477,0.012645043
1,2.052234505,0.012645043
1,2.711027469,0.012645043
1,2.052192528,0.012645043
1,2.624409608,0.012645043
1,2.052193605,0.012645043
1,2.71101706,0.012645043
1,2.048816004,0.012645043
1,2.051411274,0.012645043
1,2.052194139,0.012645043
1,2.052193568,0.012645043
1,2.052193829,0.012645043
1,2.711029094,0.012645043
1,2.051253593,0.012645043
1,2.625706164,0.012645043
1,2.051846024,0.012645043
1,2.71101863,0.012645043
1,2.052193496,0.012645043
1,2.052192278,0.012645043
1,2.052192513,0.012645043
1,2.711018332,0.012645043
1,2.052231189,0.012663317
1,2.711016426,0.009858383
1,2.052195344,0.012645043
1,2.711016517,0.012645043
1,2.052193423,0.012645043
1,2.052253722,0.012645043
1,2.7110176,0.012645043
1,2.052214743,0.012645043
1,2.625715802,0.012645043
1,2.052242771,0.012645043
1,2.625709492,0.009858383
1,2.052204472,0.012645043
1,2.052191521,0.012645043
1,2.052237015,0.010443125
1,2.711025985,0.012645043
1,2.711025172,0.009858383
1,2.052230982,0.012645043
1,2.05219327,0.012645043
1,2.625708024,0.010443125
1,2.052233756,0.009858383
1,2.711016026,0.012645043
1,2.711017023,0.009858383
1,2.052192302,0.012645043
1,2.625710248,0.012645043
1,2.732551786,0.012645043
1,2.711029377,0.012645043
1,2.625706656,0.012645043
1,2.052192039,0.012645043
1,2.625706607,0.012635907
1,2.711027984,0.012645043
1,2.052192154,0.010443125
1,1.702729742,0.004020101
1,2.652927579,0.013449063
1,2.711025655,0.010443125
1,2.051836312,0.010443125
1,2.052239048,0.012645043
1,2.052254659,0.012645043
1,2.052193166,0.012645043
1,2.711016364,0.012645043
1,2.051825991,0.012645043
1,2.05223191,0.012645043
1,2.052193705,0.012645043
1,2.052193719,0.012645043
1,2.052236846,0.012663317
1,2.051043896,0.012645043
1,2.052202924,0.012645043
1,2.711025912,0.012645043
1,2.707237036,0.012645043
1,2.72272107,0.012663317
1,2.053101017,0.012645043
1,2.625707639,0.012645043
1,2.052204192,0.012645043
1,2.052193328,0.012645043
1,2.711015888,0.012645043
1,2.052222795,0.012645043
1,2.052230627,0.013375971
1,2.624420298,0.013375971
1,2.0522548,0.013375971
1,2.052192389,0.013375971
1,2.711015039,0.013375971
1,1.879922161,0.013375971
1,2.711027191,0.013814527
1,2.052192224,0.012645043
1,2.051846178,0.009849246
1,2.052207055,0.012645043
1,2.052222906,0.013375971
1,2.052194278,0.012645043
1,2.707249631,0.012645043
1,2.051411467,0.012645043
1,2.052223634,0.012645043
1,2.051064696,0.012645043
1,2.625727364,0.012645043
1,2.711017096,0.012645043
1,2.711025345,0.012645043
1,2.05237775,0.012645043
1,2.052211348,0.012645043
1,2.711015291,0.012645043
1,2.052193746,0.012645043
1,2.7110237,0.012645043
1,2.05184509,0.012645043
1,2.625708811,0.010443125
1,2.052193108,0.009858383
1,2.052193356,0.012645043
1,2.625713874,0.012645043
1,2.051846744,0.012645043
1,2.625706714,0.012645043
1,2.711018882,0.012645043
1,2.052193081,0.012645043
1,2.052228816,0.012645043
1,2.051825908,0.012645043
1,2.052246357,0.012645043
1,2.05219325,0.010973047
1,2.317358263,0.013211512
1,2.052194264,0.010443125
1,2.711029403,0.009858383
1,2.052208746,0.012645043
1,2.052241414,0.012645043
1,2.057360238,0.013375971
1,2.625709402,0.012645043
1,2.711017615,0.012645043
1,2.625710923,0.012645043
1,2.052194426,0.012645043
1,2.711016132,0.012645043
1,2.711031106,0.012645043
1,2.048806406,0.012645043
1,2.625706942,0.012645043
1,2.711022346,0.012645043
1,2.711021121,0.013814527
1,2.625708387,0.012645043
1,2.051387556,0.014015532
1,2.625708666,0.013814527
1,2.711015816,0.013942439
1,2.633115102,0.012645043
1,2.649419323,0.013814527
1,2.052192089,0.013375971
1,2.711016854,0.013375971
1,2.711018979,0.013814527
1,2.711016972,0.012645043
1,2.052194403,0.012645043
1,2.711015445,0.012663317
1,2.052193343,0.013814527
1,2.711020935,0.014015532
1,2.052194285,0.013814527
1,2.052192317,0.013814527
1,2.05219256,0.013814527
1,2.052195899,0.013814527
1,2.05219348,0.013814527
1,2.711015399,0.013814527
1,2.052222236,0.013814527
1,2.625716051,0.013814527
1,2.052193147,0.013375971
1,2.711015156,0.013814527
1,2.05222188,0.013375971
1,2.052192876,0.013375971
1,2.052193364,0.013814527
1,2.052192896,0.012645043
1,2.052202432,0.013814527
2,2.62572805,0.013814527
1,2.052192913,0.013814527
1,2.711020923,0.013814527
1,2.711014535,0.012645043
1,2.052192982,0.013814527
1,2.052222401,0.013375971
1,2.052195463,0.013375971
1,2.05225243,0.012645043
1,2.051411431,0.012645043
1,2.625707422,0.013814527
1,2.052192905,0.013814527
1,2.711029303,0.013814527
1,2.052229867,0.013814527
1,2.052191797,0.013814527
1,2.052255934,0.013814527
1,2.052192912,0.013814527
1,2.052194091,0.013814527
1,2.052229225,0.013814527
1,2.052192615,0.013814527
1,2.052249969,0.013814527
1,2.052193633,0.013814527
1,2.711018272,0.013814527
1,2.052193109,0.013814527
1,2.052219978,0.013814527
1,2.052194085,0.013375971
1,2.052230847,0.013814527
1,2.052193408,0.013375971
1,2.711041382,0.012645043
1,2.052192559,0.012645043
1,2.625711283,0.012645043
1,2.052233172,0.012645043
1,2.711020488,0.013814527
1,1.63376314,0.009538602
1,2.655283709,0.01348561
1,2.709747673,0.013814527
1,2.054478889,0.013814527
1,2.649418689,0.013814527
1,2.052192695,0.012645043
1,2.052193428,0.013814527
1,2.625707465,0.012645043
1,2.052192533,0.013814527
1,2.05222307,0.013814527
1,2.711015693,0.013814527
1,2.052192567,0.013814527
1,2.720561776,0.013814527
1,2.051844692,0.013814527
1,1.706070184,0.009538602
1,2.655259462,0.014655094
1,2.711018867,0.013375971
1,2.052223006,0.013814527
1,2.711016545,0.012645043
1,2.04967861,0.012645043
1,2.052229027,0.012645043
1,2.052193015,0.012645043
1,2.052193172,0.012645043
1,2.05219293,0.012645043
1,2.052232583,0.013814527
1,2.052192227,0.013814527
1,2.052193226,0.013814527
1,2.052222738,0.013814527
1,2.052192766,0.013814527
1,2.052193384,0.013814527
1,2.052223137,0.013814527
1,2.052253526,0.013814527
1,2.052193983,0.013814527
1,2.052194011,0.012645043
1,2.05221337,0.012645043
1,2.0521934,0.012645043
1,2.05223585,0.012645043
1,2.052203185,0.013814527
1,2.052237272,0.013814527
1,2.052191504,0.012645043
1,2.052193395,0.013814527
1,2.052195261,0.013814527
1,2.052194132,0.013814527
1,2.052194322,0.013375971
1,2.052234243,0.013814527
1,2.711015323,0.013942439
1,2.052192817,0.012645043
1,2.6257068,0.012645043
1,2.052201557,0.013814527
1,2.051416393,0.012645043
1,2.709759959,0.013814527
1,2.052235362,0.013814527
1,2.052248377,0.013814527
1,2.711024457,0.013814527
1,2.05220269,0.012645043
1,2.711016362,0.013814527
1,2.052197828,0.013814527
1,2.625719624,0.013375971
1,2.052192474,0.013375971
1,2.052230511,0.013814527
1,2.052229761,0.012645043
1,2.052192237,0.012645043
1,2.052193296,0.013814527
1,2.711017624,0.013814527
1,2.052193529,0.013814527
1,2.052235489,0.013814527
1,2.052194601,0.013814527
1,2.711016095,0.013942439
1,2.711022593,0.013814527
1,2.052193148,0.013814527
1,2.711024044,0.013814527
1,2.052216675,0.013814527
1,2.052244564,0.012645043
1,2.052203399,0.012645043
1,2.052193154,0.012645043
1,2.625707169,0.012645043
1,2.052192888,0.013814527
1,2.052207294,0.013814527
1,2.052236847,0.013814527
1,2.711028842,0.013814527
1,2.72056179,0.013814527
1,2.052242705,0.013814527
1,2.034377565,0.009538602
1,2.314752159,0.014655094
1,2.052229694,0.013814527
1,2.05219467,0.013814527
1,2.052192106,0.013814527
1,2.052195948,0.013375971
1,2.052223231,0.014015532
1,2.052237381,0.013814527
1,2.052193489,0.012645043
1,2.052379454,0.012645043
1,2.052193958,0.012645043
1,2.052218101,0.013814527
1,2.052192748,0.013814527
1,2.052193592,0.013814527
1,2.051845413,0.013814527
1,2.625708422,0.013814527
1,2.056475515,0.013814527
1,2.625711757,0.013814527
1,2.052197299,0.013814527
1,2.052192821,0.013814527
1,2.052192157,0.013814527
1,2.052192661,0.013814527
1,2.05219249,0.013814527
1,2.0521916,0.012645043
1,2.052194167,0.012645043
1,2.051589588,0.012645043
1,2.052195123,0.012645043
1,2.711021345,0.013814527
1,2.048806265,0.013814527
1,2.054010168,0.013814527
1,2.052192834,0.013814527
1,2.052257311,0.013814527
1,2.052193554,0.013375971
1,2.051253792,0.013576976
1,2.052193071,0.013814527
1,2.711027225,0.013814527
1,2.052201377,0.012645043
1,2.711018619,0.012645043
1,2.051112666,0.012645043
1,2.052231765,0.012645043
1,2.625723394,0.013814527
1,2.052203721,0.013814527
1,2.0528777,0.013942439
1,2.05219307,0.013814527
1,2.05141219,0.013814527
1,2.052233621,0.012645043
1,2.711019054,0.013814527
1,2.051845371,0.013814527
1,2.052255728,0.013814527
1,2.052245704,0.013814527
1,2.052192312,0.013814527
1,2.625707502,0.013375971
1,2.051234173,0.013375971
1,2.625707764,0.013814527
1,2.711034686,0.013814527
1,2.734433993,0.012645043
1,2.711016105,0.012645043
1,2.052202313,0.012645043
1,2.052193484,0.012645043
1,2.707240519,0.013814527
1,2.052191906,0.013814527
2,2.711020485,0.013814527
1,2.052081799,0.013814527
1,2.6257139,0.013814527
1,2.711017871,0.013814527
1,2.052193154,0.013814527
1,2.052230078,0.013814527
1,2.05219227,0.013814527
1,2.711017352,0.013814527
1,2.711032338,0.013814527
1,2.711015253,0.013576976
1,2.711016776,0.013814527
1,2.052192616,0.013375971
1,2.711015839,0.013814527
1,2.711029066,0.013814527
1,2.711019232,0.012645043
1,2.711032322,0.012645043
1,2.05219293,0.013814527
1,2.052191858,0.013814527
1,2.625708843,0.013814527
1,2.052193327,0.013942439
1,2.711025617,0.013814527
1,2.05219201,0.013814527
1,2.625716026,0.013814527
1,2.735110975,0.013814527
1,2.052254572,0.013375971
1,2.711025398,0.013814527
1,1.993366561,0.009538602
1,2.314858682,0.014655094
1,2.711023605,0.013375971
1,2.711030649,0.012645043
1,2.052192374,0.012645043
1,2.05223019,0.012645043
1,2.711016178,0.012645043
1,2.052198031,0.012645043
1,2.052230098,0.013814527
1,2.052192743,0.013814527
1,2.625707158,0.013814527
1,2.711038224,0.013814527
1,2.052238329,0.013814527
1,2.052240003,0.013814527
1,2.052193252,0.012645043
1,2.052195456,0.012645043
1,2.711016344,0.012645043
1,2.051410482,0.013814527
1,2.711019162,0.012645043
1,2.052312593,0.012645043
1,2.625706022,0.013814527
1,2.052191857,0.012645043
1,2.051845568,0.013814527
2,2.052192986,0.013375971
1,2.051043844,0.012645043
1,2.052193689,0.013814527
1,2.052193561,0.012645043
1,2.049913307,0.013814527
1,2.625715105,0.013814527
1,2.051868475,0.012645043
1,2.625727625,0.013814527
1,2.052193356,0.013814527
1,2.052192936,0.012645043
1,1.53036072,0.009538602
1,2.316821253,0.01348561
1,2.052252523,0.013814527
1,2.052232016,0.013814527
1,2.052230234,0.012645043
1,2.052194366,0.013814527
1,2.711016771,0.012645043
1,2.052194665,0.012645043
1,2.7110234,0.013814527
1,2.625714073,0.012645043
1,2.052193725,0.013814527
1,2.711016344,0.013375971
1,2.052253132,0.012846048
1,2.62570799,0.013814527
1,2.711028451,0.013814527
1,2.05219245,0.012645043
1,2.052218762,0.014015532
1,2.052232262,0.012645043
1,2.052236985,0.012645043
1,2.711018393,0.013814527
1,2.05225122,0.014015532
1,2.052193038,0.013375971
1,2.71102309,0.012645043
1,2.05219327,0.013814527
1,2.052192361,0.012645043
1,2.052192078,0.012645043
1,2.711023497,0.013814527
1,2.048805968,0.012645043
1,2.052231208,0.013814527
1,2.053008179,0.013814527
1,2.711016309,0.012645043
1,2.052192232,0.013814527
1,2.052252378,0.012645043
1,2.052193808,0.012645043
1,2.052205555,0.013814527
1,2.048816141,0.012645043
1,2.711015288,0.012645043
1,2.71102021,0.013814527
1,2.711015388,0.012645043
1,2.052192573,0.014015532
1,2.625707449,0.014015532
1,2.05219459,0.012645043
1,2.052228642,0.013814527
1,2.05219658,0.013375971
1,2.051411752,0.012645043
1,2.052204223,0.013814527
1,2.052193313,0.012645043
1,2.711016233,0.012645043
1,2.711038055,0.013814527
1,2.052195691,0.012645043
1,2.711016491,0.012645043
1,2.048805544,0.013814527
1,2.052192777,0.012645043
1,2.052228689,0.013814527
2,2.052193602,0.013814527
1,2.052195136,0.012645043
1,2.711022642,0.013814527
1,2.0522022,0.013942439
1,2.711014937,0.012645043
1,2.052193005,0.013814527
1,2.711025331,0.013375971
1,2.052193435,0.012645043
1,2.711018583,0.013814527
1,2.052243612,0.012645043
1,2.05219434,0.012645043
1,2.71101636,0.013814527
1,2.052193284,0.012645043
1,2.711018787,0.013814527
1,2.71102207,0.013814527
1,2.051688066,0.012645043
1,2.625708585,0.013814527
1,2.052232101,0.013814527
1,2.711016041,0.012645043
1,2.711028795,0.013814527
1,2.052191555,0.012645043
1,2.625714804,0.012645043
1,2.052192894,0.013814527
1,2.711018021,0.012645043
1,2.711017695,0.012645043
1,2.052193487,0.013814527
1,2.711016046,0.012645043
1,2.05219345,0.013814527
1,2.711014999,0.013814527
1,2.052255199,0.012645043
1,2.05219305,0.013814527
1,2.711030417,0.013814527
1,2.054018228,0.012645043
1,2.052193132,0.013814527
1,2.71101571,0.012645043
1,2.052197508,0.012645043
1,2.625715328,0.013814527
1,2.052193543,0.012645043
1,2.625708253,0.013814527
1,2.052193509,0.013814527
1,2.052220256,0.012645043
1,2.052219755,0.013814527
1,2.711030677,0.013814527
1,2.052192734,0.012645043
1,2.052230661,0.013814527
1,2.052222961,0.013375971
1,2.052230885,0.012645043
1,2.052194677,0.013814527
1,2.052236665,0.012645043
1,2.052195002,0.013814527
1,2.051408825,0.013814527
1,2.052203832,0.012645043
1,2.052192468,0.013814527
1,2.625706109,0.013375971
1,2.052193539,0.012645043
1,2.051412499,0.013814527
1,2.625708373,0.013814527
1,2.052192892,0.012645043
1,2.05219216,0.014015532
1,2.711016824,0.012645043
1,2.051431209,0.013814527
1,2.052194413,0.012645043
1,2.052193561,0.013942439
1,2.052191893,0.013814527
1,2.052194274,0.012645043
1,2.052198705,0.013814527
1,2.711013825,0.013375971
1,1.53036072,0.007236181
1,2.317470269,0.013449063
1,2.051411724,0.012645043
1,2.052193408,0.013814527
1,2.052192004,0.012645043
1,2.052195522,0.012645043
1,2.052206897,0.013814527
1,1.989420599,0.007172225
1,2.317019183,0.014655094
1,2.649414115,0.012645043
1,2.709747023,0.013814527
1,2.625724327,0.013375971
1,2.052251438,0.012645043
1,2.052207529,0.014015532
1,2.052193384,0.013814527
1,2.711031408,0.012645043
1,2.625722513,0.013814527
1,2.711015064,0.013375971
1,2.711018273,0.012645043
1,2.711017224,0.013814527
1,2.711016458,0.012645043
1,2.052193346,0.012645043
1,2.052248209,0.012645043
1,2.625707771,0.013814527
1,2.052193231,0.013814527
1,2.052194071,0.012645043
1,2.735129805,0.012645043
1,2.711016602,0.012645043
1,2.629555465,0.013814527
1,2.711017692,0.013375971
1,2.052191825,0.012663317
1,2.711015439,0.012645043
1,2.71101778,0.013814527
1,2.711016486,0.012645043
1,2.051421303,0.012645043
1,2.053980922,0.012645043
1,2.711016302,0.012645043
1,2.711015618,0.012645043
1,2.711024385,0.012645043
1,2.711015914,0.012645043
1,2.052192506,0.012645043
1,2.711018636,0.012645043
1,2.710149496,0.012645043
1,2.054036457,0.012645043
1,2.71101644,0.012645043
1,2.052192383,0.012645043
1,2.711015367,0.012645043
1,2.711015928,0.012645043
1,2.711017032,0.012645043
1,2.711016674,0.012645043
1,2.052193666,0.012645043
1,2.711025908,0.012645043
1,2.711016435,0.012645043
1,2.711016796,0.012645043
1,2.711016478,0.012645043
1,2.052192173,0.012645043
1,2.711018374,0.012645043
1,2.710475642,0.012645043
1,2.052236312,0.012645043
1,2.711016143,0.012645043
1,2.052193518,0.012645043
1,2.624424962,0.012645043
1,2.711015837,0.012645043
1,2.71101804,0.012645043
1,2.625716612,0.012645043
1,2.052191966,0.012645043
1,2.71101515,0.012645043
1,2.052226554,0.012645043
1,2.709746492,0.012645043
1,2.052192038,0.012645043
1,2.711016508,0.012645043
1,2.711015298,0.012645043
1,2.711016368,0.012645043
1,2.052221044,0.012645043
1,2.051846854,0.012645043
1,2.625706024,0.012645043
1,2.052249438,0.012645043
1,2.711016669,0.012645043
1,2.052206328,0.012645043
1,2.711017463,0.012645043
1,2.052192748,0.012645043
1,2.711024652,0.009858383
1,2.052206072,0.012645043
1,2.711025446,0.012645043
1,2.711029194,0.012645043
1,2.05222288,0.012645043
1,2.052236252,0.012645043
1,2.051825905,0.009858383
1,2.711014298,0.012645043
1,2.052204274,0.012645043
1,2.711016504,0.012645043
1,2.05222191,0.012645043
1,2.625708819,0.013814527
1,2.052192216,0.012645043
1,2.71101817,0.012645043
1,2.625707928,0.012645043
1,2.711029992,0.012645043
1,2.052195577,0.012645043
1,2.050642205,0.012645043
1,2.62570639,0.012645043
1,2.711014781,0.012645043
1,2.052235445,0.012645043
1,2.71102553,0.012645043
1,2.051754751,0.012645043
1,2.625721583,0.012645043
1,2.711021818,0.012645043
1,2.052203461,0.012645043
1,2.051589081,0.010973047
1,2.625707049,0.009858383
1,2.711018435,0.012645043
1,2.052194656,0.009858383
1,2.71101661,0.012645043
1,2.316181815,0.013449063
1,2.711015452,0.012645043
1,2.711017731,0.009858383
1,2.05219256,0.012645043
1,2.711015959,0.012645043
1,2.711016559,0.012645043
1,2.711014842,0.012645043
1,2.052236699,0.012846048
1,2.052220065,0.012645043
1,2.709747591,0.012663317
1,2.052235583,0.012645043
1,2.625706935,0.013375971
1,2.711029825,0.012645043
1,2.625709377,0.012645043
1,2.052236613,0.012645043
1,2.052194275,0.012645043
1,2.711016108,0.012645043
1,2.052194406,0.012645043
1,2.711016466,0.012645043
1,2.711030927,0.012645043
1,2.052192663,0.012645043
1,2.711029117,0.012663317
1,2.711014936,0.012645043
1,2.052230957,0.012645043
