CCL,PLC
23.125,41.5
23.625,41.5
23.6875,41.5
23.291666,41.5
23.625,41.5
23.625,41.5
23.104166,41.5
23.625,41.5
23.208334,41.5
23.6875,41.5
23.229166,41.5
23.625,41.5
22.979166,41.5
23.625,41.5
23.729166,41.5
23.625,41.5
23.625,41.5
23.291666,41.5
23.6875,41.5
23.125,41.5
23.291666,41.5
23.25,41.5
23.208334,41.5
23.625,41.5
23.625,41.5
23.625,41.5
23.729166,41.5
23.125,41.5
23.125,41.5
23.625,41.5
23.625,41.5
23.208334,41.5
23.625,41.5
23.125,41.5
23.729166,41.5
23.625,41.5
23.125,41.5
23.083334,41.5
23.208334,41.5
23.625,41.5
23.208334,41.5
23.625,41.5
23.625,41.5
23.125,41.5
22.979166,41.5
23.041666,41.5
23.291666,41.5
23.625,41.5
23.0625,41.5
22.645834,41.5
23.625,41.5
23.416666,41.5
23.208334,41.5
23.208334,41.5
23.125,41.5
23.625,41.5
23.625,41.5
23.625,41.5
23.104166,41.5
23.625,41.5
23.208334,41.5
23.125,41.5
23.25,41.5
23.083334,41.5
23.625,41.5
23.6875,41.5
23.625,41.5
23.166666,41.5
23.25,41.5
23.291666,41.5
23.6875,41.5
23.083334,41.5
23.208334,41.5
23.625,41.5
23.208334,41.5
22.979166,41.5
23.625,41.5
23.625,41.5
23.291666,41.5
23.625,41.5
23.625,41.5
23.6875,41.5
23.416666,41.5
22.645834,41.5
23.625,41.5
23.208334,41.5
22.604166,41.5
23.729166,41.5
23.729166,41.5
23.625,41.5
23.625,41.5
23.625,41.5
23.25,41.5
23.625,41.5
22.645834,41.5
23.625,41.5
23.625,41.5
23.625,41.5
23.625,41.5
23.25,41.5
23.6875,41.5
663.2750696,672.2298849
663.299951,672.1950582
665.7622096,673.5654627
663.0832697,672.0401047
663.5522041,672.393957
663.6501812,672.4897365
664.0080511,672.5486292
665.518016,673.3991338
669.2583986,676.0346188
663.8335592,672.5900665
664.7192478,673.1095788
668.5598252,675.4779818
668.6391735,675.45312
666.4036298,673.9478062
666.2925778,673.9223686
665.5329054,673.5526898
669.5904927,676.1693712
663.2893333,672.1573894
665.7016471,673.5585423
666.760503,673.9423135
665.6116943,673.8118768
665.1410862,673.3146152
666.8324045,674.2486273
663.5643628,672.3705798
663.8536833,672.5191617
665.9129057,673.6383321
663.5640686,672.344436
663.1819885,672.1204974
666.305521,673.7875039
663.2535974,672.2579392
664.813282,673.2071714
670.07842,676.5260608
663.1702165,672.1520843
665.7785668,673.7160366
663.138328,672.1259194
664.5497673,673.0421945
666.3965577,674.1165917
665.0740173,673.329538
666.531254,674.0900844
665.3162965,673.5220808
663.5062258,672.3406088
668.4462596,675.2077066
665.0100974,673.2058459
665.1679814,673.2709761
663.4551226,672.1949066
664.9593203,673.279728
666.3524492,673.9414152
663.4757632,672.3430183
663.9429686,672.6038541
663.5312529,672.3606507
663.8048394,672.5667802
663.3922033,672.2827125
663.358358,672.2349818
666.3951315,673.9972987
663.4987695,672.4166834
667.7209283,674.674639
665.4541022,673.4131055
665.154941,673.3751749
663.8857401,672.5976573
663.8081692,672.5455958
665.8180055,673.6210551
663.2305619,672.1117992
663.4090356,672.2876755
665.0522407,673.3835947
663.4579505,672.2857206
665.2184438,673.5461739
665.4049087,673.6100976
664.6533342,673.0857895
665.5786933,673.6672254
666.0107811,673.609289
665.4556528,673.3626504
668.1416814,675.2610965
670.3033063,676.5917682
665.3263005,673.4676576
664.8904085,673.3209987
664.874553,673.2217935
664.584295,673.1874229
665.0804996,673.3021073
663.5119429,672.3702277
663.4890112,672.2902782
665.5970432,673.7034791
663.3027168,672.183859
664.3385733,672.8722092
669.9855211,676.3588086
665.9393835,673.6155971
664.9355448,673.2763283
666.7566522,674.1491205
663.8122697,672.4899784
664.7346961,673.2172228
668.6009858,675.6211189
668.7134754,675.6842494
665.590526,673.7268272
663.3334394,672.2259099
664.5900176,673.1193611
663.6908251,672.5323561
665.5691912,673.689763
669.1486699,675.8363197
663.379841,672.239499
663.4972147,672.3481599
664.8771969,673.2573825
664.6547688,673.1377245
665.226949,673.4074732
665.6848298,673.6434869
665.0881555,673.3191271
665.3337634,673.6107369
663.5836279,672.3465128
665.7300211,673.5358217
665.5409083,673.4231539
669.2047411,675.8420414
663.1519617,672.1203143
665.7190253,673.6700779
663.5508252,672.3128894
665.0150269,673.32997
665.6593558,673.5708239
665.5718515,673.7357857
666.9302854,674.1168246
663.2738389,672.2094692
663.1730259,672.1437518
664.2648644,672.8868536
666.2580916,673.6612332
663.9305059,672.4327906
666.9442889,674.277539
663.3951402,672.3253246
665.1912872,673.4715013
668.3202552,675.3796696
664.8772544,673.2144429
664.5458105,673.1168045
669.1044129,676.4104744
664.8205978,673.2083073
665.2312255,673.3686368
665.9189878,673.8458563
668.5722194,675.11388
664.7800514,673.1000929
663.8028262,672.4884728
669.4079477,676.5180392
663.3586833,672.1968858
665.9109448,673.7430724
668.9646159,675.6711596
664.7524333,673.1730537
665.7180189,673.5532963
665.9782103,673.6683746
664.9837205,673.3131617
663.4459861,672.2898398
665.2128904,673.3156856
665.1894051,673.3468713
667.6890775,674.8131863
665.0841111,673.2866289
663.434934,672.2682175
669.0552677,676.3844738
663.4359337,672.2619161
663.5206403,672.3091526
668.9451157,676.2565979
663.6046666,672.348901
665.7718921,673.4894266
664.6722982,673.1113798
666.6009612,673.9284345
665.9746702,673.862696
665.2647954,673.3867755
665.5627145,673.4940339
665.4398365,673.6124845
664.8620411,673.2243722
666.4910118,674.084428
666.7582805,674.1940108
663.2468704,672.1894274
664.1635549,672.7495687
666.4599958,674.065096
665.7163204,673.7972204
663.2916027,672.2048257
668.543152,675.3287047
671.2841515,678.0123985
668.8474325,675.7580735
670.5536789,677.384339
669.7058927,676.3362198
665.4013135,673.4202679
663.5725026,672.4170466
668.908752,675.7434025
664.6668266,673.1565083
667.0410239,674.0714396
663.6752858,672.5326216
666.6819186,674.0445062
666.3038841,673.7756154
663.3503568,672.2735592
663.9118196,672.6349395
666.3734492,674.0088972
668.5830656,675.5992373
668.6310004,675.5369574
665.6296723,673.4633178
664.8554375,673.2712416
663.874625,672.5450498
668.1350285,674.8877942
665.1316187,673.3774194
664.0378765,672.6803291
665.8770742,673.875885
666.4866148,674.0012773
666.6163327,673.9932954
665.901838,673.7312299
667.1362895,674.388641
663.4942136,672.3599233
665.0367592,673.2821393
665.5647073,673.5174969
667.6036597,674.6455771
664.460235,672.9102476
665.6449079,673.796769
665.4991487,673.6602774
664.7121856,673.1700482
665.3163967,673.4324727
669.0198326,675.8038637
664.7904939,673.1771595
663.2217844,672.1906318
667.1346047,674.318653
666.6978792,674.1715038
665.696588,673.516313
665.982412,673.8482497
664.2956547,672.9533036
663.9925635,672.6347972
666.5630586,673.9931619
667.9483253,674.9572464
663.5215018,672.3740824
663.5300293,672.3637791
664.8035256,673.2478195
663.7192799,672.440546
663.1994152,672.1449285
664.405004,672.9944259
664.5493386,673.0327315
663.1248314,672.0527524
663.3619983,672.3089821
663.6848858,672.4118634
663.307626,672.2839523
664.1218953,672.758515
663.0709277,672.018761
669.8342197,676.9480391
663.5407987,672.4073803
666.567915,674.0532961
666.1860084,673.9301876
665.5665102,673.5477476
665.4195089,673.4812791
665.3470983,673.5024717
667.0760974,674.2940903
663.1256982,672.1235459
664.6444808,673.0511938
665.360045,673.4614128
665.5659772,673.7149256
665.9348479,673.6874157
665.6192367,673.7901937
664.4028921,672.9628433
664.8782371,673.2811695
663.6026702,672.4511927
665.6982088,673.4719675
668.7369986,675.6205151
664.9985167,673.3254637
665.1769772,673.4214233
664.1543794,672.8050359
665.2905767,673.4483518
665.6082075,673.5517819
663.7411984,672.4412911
669.7339758,676.5100506
663.5519425,672.402389
666.1289102,673.9990754
663.8724268,672.6387426
664.4490402,672.995746
664.9256534,673.1982498
663.5596114,672.4211728
668.8104328,675.517437
663.5239369,672.2916288
663.4845637,672.3599148
664.3259241,672.932229
666.9570297,674.2135924
663.5068379,672.2635162
667.3938686,674.4550166
666.0787995,673.9275747
669.0129063,675.6512974
664.4285869,672.9041424
663.4688775,672.2937967
664.8223044,673.2029442
664.050472,672.6998243
663.8809964,672.634244
665.3903058,673.6221979
663.4342782,672.2956666
663.4355622,672.3375
663.3501426,672.1610687
663.6828164,672.489932
668.6380808,675.5161381
663.3066422,672.2207525
663.3881254,672.2466058
668.6062796,675.4331529
663.466519,672.3177806
668.7624452,675.6837544
668.6462633,675.5904249
663.9680149,672.6543227
663.2271461,672.2362755
664.1388001,672.8306918
666.1074898,673.9167506
663.8326752,672.5923463
663.2545523,672.0860662
665.4560906,673.4704007
665.8514709,673.6264928
664.2243487,672.8945448
664.1084312,672.7750053
665.1759442,673.3166919
665.8311521,673.6413912
666.5098201,673.9494009
669.3361545,676.0307971
663.2500251,672.1210295
664.050342,672.6429322
663.8064347,672.5809379
664.3641387,672.8744854
663.5924129,672.3559141
663.4547506,672.2548378
665.1438934,673.3287193
663.4972047,672.4038896
665.5514684,673.6921135
665.2978672,673.4454684
664.2588049,672.8737452
665.2586953,673.4246685
664.4536107,673.0013201
665.4179696,673.3970489
665.1111719,673.3519962
663.5485532,672.405671
664.5411922,673.0624318
664.0805145,672.7792538
663.5881881,672.4087504
663.9643201,672.6504531
663.5590891,672.349148
663.2709536,672.1668315
669.0309527,675.7771383
663.4911629,672.3387712
664.1087132,672.7446291
666.439403,674.0784591
665.3544731,673.488896
663.2473765,672.2272445
663.4432296,672.3363943
668.4486314,675.5101245
665.7029359,673.6226101
663.7480938,672.478138
663.2715559,672.1862478
666.1177816,674.0032436
665.2085823,673.2989033
666.3227944,674.0212365
664.2218952,672.8078494
664.5707247,673.0369669
665.3845915,673.4620575
665.4034842,673.6334722
665.789655,673.5462478
668.9720921,675.7009819
664.8000055,673.0262717
669.5448413,676.2772625
664.8718601,673.2154873
664.5860938,673.0288792
663.3765376,672.2232293
666.3518201,674.0568597
665.8889414,673.815298
660.340416,669.7119459
663.6559441,672.3331548
665.79866,673.66503
663.1620665,672.1658311
668.394409,675.3085446
663.3712508,672.2673264
665.0450779,673.4144001
664.2425409,672.7922386
665.7504035,673.6061531
663.3917132,672.27004
665.4312488,673.4077521
665.3555495,673.3963634
664.035479,672.6345491
665.0671858,673.2894544
663.2845462,672.1449575
663.3700424,672.2317677
666.3315696,674.0023445
663.3936424,672.2855644
665.1821879,673.347827
665.9906375,673.6877234
663.709338,672.4416684
666.4631753,674.0884055
663.6726684,672.422832
663.480188,672.3126907
663.6103456,672.4784799
665.5449236,673.6676308
663.2224556,672.2028019
663.3735392,672.2528175
668.7894161,675.5782221
666.330021,673.9838797
669.0110067,676.4097027
664.6753716,673.1316512
666.5348509,674.0109564
664.643046,673.073096
666.3331905,673.8055001
664.4987716,673.0992323
666.5797513,674.1571581
663.2913,672.1476783
664.1373162,672.7670559
667.0045812,674.2579128
665.1847522,673.2073136
665.0662459,673.34047
665.5538958,673.5939828
664.2795848,672.9145464
671.7019733,677.8094842
663.652804,672.4900772
666.4662606,673.9779774
663.3424549,672.183232
668.8688623,675.7330625
664.3270513,672.8173999
666.2097522,673.9650139
668.6069764,675.5653928
666.0478196,673.8567201
664.3448588,673.028114
664.0125139,672.6957545
665.3337479,673.4480318
665.6587359,673.8511043
663.7637489,672.5523784
663.4435379,672.2209441
668.8890178,675.935752
664.2568574,672.9304928
668.7782663,675.7637875
663.171851,672.1384776
663.3353745,672.2140142
663.7028896,672.4073955
669.7950043,676.3610821
665.3791893,673.5087541
665.2144616,673.5027415
663.4604454,672.2667278
663.9071525,672.582885
665.2945293,673.472776
663.3605804,672.2451733
665.119687,673.4332829
663.3838698,672.2447041
665.1965061,673.3613642
663.9696005,672.6488205
663.3019097,671.9733504
664.2131135,672.8800356
665.2646987,673.3937013
664.7376562,673.1397352
663.36496,672.2212408
665.6123367,673.6209102
667.8784181,674.8704504
663.3934929,672.2474763
664.6003136,673.0978642
665.4705741,673.3165789
664.6504487,673.0305612
663.5561289,672.3621382
663.4666323,672.3352087
665.1936875,673.3944206
669.7934135,676.3878677
665.1776068,673.3670402
666.1592435,673.9987106
663.3610919,672.1963939
664.9612406,673.3566867
663.9253338,672.5784159
666.1398316,674.0089472
664.8326388,673.2513053
666.8346726,674.3249795
664.7071579,673.1748417
663.3455949,672.2603007
664.4904365,673.0195605
663.8685267,672.541231
663.1830067,672.1548721
665.7386054,673.7381292
663.575298,672.3903299
664.9363427,673.356968
665.6297962,673.7104829
665.1700571,673.3871492
666.2384909,673.9754268
665.4763114,673.4438138
665.9507082,673.9226466
666.1848842,674.059524
663.9349991,672.5590452
664.9126588,673.2091143
667.5149048,674.6194451
665.6920051,673.5633627
663.7146012,672.4579298
663.3007104,672.2050036
663.084821,672.0670822
665.5312144,673.6271609
665.2767495,673.4750952
664.366462,673.0331063
663.3984825,672.2285767
666.6878717,674.1593651
665.7216853,673.5756243
665.0882965,673.3485075
663.5065751,672.4110055
665.4017117,673.5674558
663.6249512,672.4550727
664.6047871,673.1596088
665.4550694,673.3883973
665.2988186,673.5085895
664.0860026,672.7760659
666.375442,673.9324515
664.5247003,673.0544622
665.9628292,673.5330243
663.3943386,672.2625543
663.8429756,672.5478401
663.3930368,672.2236237
666.4480823,673.9562939
665.5007991,673.5394331
668.1634359,675.1866852
665.4023436,673.477389
666.0245743,673.7925138
663.4981481,672.3108544
667.2201581,674.3740235
665.7841107,673.8628527
664.0041485,672.6308407
666.141858,673.8682712
666.0502594,673.7380405
664.6225998,673.1343042
663.6488283,672.4078348
666.1999594,673.7683128
663.6737301,672.421592
664.5818383,673.0548583
664.6561347,673.2124846
663.5305303,672.3487593
664.948035,673.3429172
663.9469871,672.6820989
665.4963368,673.4792033
664.6619188,673.0803532
663.4801443,672.320586
663.505042,672.3802091
663.6882026,672.4924464
663.1511237,672.1364489
669.4519248,676.0212209
663.6994933,672.491932
665.422287,673.6050147
665.6456409,673.4940237
663.5864205,672.4174492
665.5563955,673.5544417
664.0019562,672.6175886
663.4738126,672.3449536
663.2954975,672.1271728
663.3211845,672.212011
667.9434829,674.8145859
664.6431843,673.0797923
664.2429403,672.8676317
670.0573069,676.5408341
663.369388,672.2508825
665.1221606,673.2475708
663.230722,672.2345658
663.5379619,672.3060298
668.6870132,675.8046743
669.2596747,675.9260751
665.6409483,673.50271
665.9248432,673.7328623
665.1812806,673.3478201
667.5860402,674.6897932
665.4333199,673.3429948
663.5570755,672.3153753
665.5321513,673.5625858
664.9747209,673.3391859
665.236231,673.3742701
665.3640231,673.3806007
665.5760884,673.4662255
663.5326889,672.347641
664.918666,673.3297615
663.6880314,672.4456063
663.4042711,672.2949541
668.9375716,675.8019448
664.1813538,672.7969136
664.6361172,673.1211345
666.0782327,673.7453264
663.4883913,672.3545003
664.0491284,672.7699547
665.6183234,673.5572709
665.654305,673.7531872
664.181138,672.8281276
662.6067663,671.679917
666.2985496,673.7576991
665.3931922,673.3825051
663.6812807,672.4590437
665.7761436,673.8930996
666.1993738,673.9213941
666.3028107,673.8544236
662.3755379,671.6040482
668.5748493,675.1266385
663.597349,672.4910801
665.1553045,673.32153
665.0211617,673.3482063
663.4427861,672.2395888
666.2921029,673.9987573
663.1790886,672.1685813
663.4523785,672.289803
663.1288163,672.0992441
663.686502,672.5225454
665.9150627,673.7717647
664.7172999,673.1135541
665.9687699,673.8866743
665.7671429,673.623969
666.1651284,673.9118343
663.4686243,672.333957
663.5203125,672.4250187
664.3945188,672.935182
666.7069426,674.0499533
663.5757064,672.453888
663.1706363,672.1535686
665.4112715,673.5698397
665.1774809,673.3675732
663.8183333,672.5322743
663.5130594,672.4024382
665.1014732,673.3960523
665.0650421,673.3903833
663.239758,672.182561
665.1838518,673.3560407
663.4431043,672.263751
664.3079802,672.9144102
117.4192224,95.97091327
232.6692249,142.2401402
26.63412698,26.75694444
32.80138889,22.74555556
31.74583333,22.74555556
28.50277778,22.20555556
28.61388889,22.40555556
27.97028986,22.15555556
625.0680014,480.2338421
520.4963034,419.2150566
591.4765705,480.4464752
520.5000187,419.1907274
597.3829432,486.1185476
521.2663928,420.1531791
488.6892346,480.4943389
521.3673143,420.2033198
622.6802118,478.4774072
520.0207216,418.7344565
626.2297124,480.9239774
520.1219596,420.1181418
625.516005,480.4649879
518.9881375,418.7385403
600.2828578,486.1211928
520.4640279,419.1885561
521.2626955,480.0650172
524.7627986,423.8769065
528.2320066,486.4062746
520.5799829,419.1206301
521.9258463,480.5087482
518.3352007,417.1387684
263.3326432,410.9381171
518.6936383,417.9018276
634.2803072,486.1481672
520.4282431,419.1229304
506.0550671,407.444789
518.4336202,416.5275112
506.3284609,405.0531881
517.2434075,416.6042519
587.5044026,480.6226917
520.4768563,419.1445991
521.3109786,480.4996053
520.5018322,419.1776671
504.9113895,407.1374621
273.6233768,420.2002074
254.5143034,407.3888125
520.543551,419.1716184
506.3553086,405.058772
520.0664304,418.7551358
528.2247913,486.010576
520.0396794,418.7538321
621.7473251,480.4765829
520.0780176,418.7567417
622.7829831,478.5565571
518.5116743,417.4903719
625.5137954,480.4661601
520.5573711,419.2021788
505.8624448,404.8620332
520.4901866,419.1649221
510.9128627,411.1948519
519.3701452,418.2939241
505.3538928,407.1436779
517.5958588,416.9019296
505.5997455,407.4837226
279.1239385,418.1100918
526.6173169,486.4062018
519.3227316,418.3055005
254.4754505,407.2273077
520.4712852,419.1537613
505.0161722,407.3936223
517.2648671,416.6023779
506.0230815,407.4375412
520.2082656,420.1012083
597.3952989,486.3157022
520.1161417,418.8549237
254.4865733,407.4001619
521.7294772,419.1530977
521.27309,480.4715306
520.4827392,419.1736558
487.2511188,480.4489813
275.8839017,419.1658123
254.4742862,407.3954966
520.1385243,418.7847699
498.9978651,486.1275099
519.7248516,419.5965166
526.6237495,486.1554213
274.8120515,419.5854442
625.5146793,480.472636
520.5107306,419.1581799
634.270838,486.1474076
275.8851477,418.7609742
254.5097132,407.4370027
520.5736969,419.0983552
505.5655971,406.9801843
522.6213155,419.4639557
472.5694914,378.0415025
517.3177382,416.4782458
254.4941455,407.3149184
275.8683919,418.7565479
504.4470625,407.20338
275.8996311,420.1619666
254.5436757,407.4421781
520.0509408,418.7541608
512.8109029,486.1749942
520.4612012,419.1724189
626.229655,480.9210293
519.0853987,418.2014581
504.9680601,407.3882178
275.8796143,419.1427015
625.4974325,480.4709403
275.8551359,418.7641764
506.1201442,407.4667622
275.8606894,419.1597729
506.0349195,407.4315897
519.269163,418.3649866
498.623628,486.1699332
274.8191508,420.1292617
622.975661,480.4443389
277.1611301,419.176894
504.970591,407.3983376
518.4160765,417.1925733
506.0304118,407.4305189
520.4437925,419.1550938
634.2988033,486.1523323
273.3154002,423.11067
521.2619559,478.5336535
275.8935317,418.1888284
588.6872075,480.685814
520.127775,418.7416212
528.3674687,484.8313506
275.8869679,419.1660162
506.0815706,407.4441209
275.8497752,416.213557
526.6032639,486.1969906
277.1449757,418.2364993
492.2893753,486.5801325
275.8033445,419.1194516
631.750249,486.1184019
275.8657819,419.1514547
520.362557,480.4344375
520.5011105,419.1657147
254.5072854,407.3830299
275.8700118,419.1515697
592.4311736,480.5011598
520.4310961,419.1986871
595.084835,480.4686613
275.870684,419.1678202
603.2931415,480.471383
521.7397618,419.1508732
506.4949257,405.06487
520.5896826,419.2466337
587.9948025,480.6359834
521.2703342,420.1636169
504.9743989,407.3958968
273.3025796,423.1165456
505.1002531,407.4318679
518.1776747,419.156124
606.4612772,478.0124355
520.2894229,418.9672393
507.0402898,405.0700747
275.8651798,419.1445022
506.3144726,405.0307269
520.4616056,419.1862729
528.2671509,485.7346113
519.7295251,419.5805943
591.4404793,480.4721195
520.5023604,419.1516543
505.8785331,404.5135574
520.06973,418.7636194
623.2723029,479.0768569
521.8476248,419.1988582
600.2738592,486.1291871
520.4412054,419.1505044
634.2955836,486.1503215
520.4796944,419.1387185
484.3706909,480.6353144
520.9122967,419.8181279
510.907563,411.2320226
277.1663528,419.1799419
254.5126203,407.3876093
520.0278402,418.7638536
635.2456842,486.4054287
275.8943064,419.2016497
504.9983032,407.3917772
521.7945725,419.168467
634.2682155,486.1395568
520.044566,418.7545966
504.4835639,407.1941998
521.2373016,420.153676
634.2993715,486.1575198
520.0699344,418.7632426
519.6048524,480.035205
275.8545893,419.2072184
588.6404485,480.6582322
524.5502029,418.165827
614.0500653,486.4582799
521.759361,419.137887
506.0246617,407.4296
521.2513003,420.1333714
596.9721319,480.9167681
275.8810175,419.1671878
633.4490341,486.1417862
275.8583383,420.1621586
505.5460364,407.4789059
520.4232655,419.1633318
505.8112642,404.8472657
520.464186,419.1666065
625.4977901,480.4710141
520.4730252,419.1883201
485.2476324,480.4755022
275.9040483,419.1693585
504.9793793,407.3960974
520.4604396,419.1463028
634.3126033,486.1598738
519.6585597,418.5482185
506.5251468,405.0468776
520.4734452,419.1764261
506.0782113,407.4404849
520.0270704,418.7445749
504.991841,407.3901571
275.8393103,419.1633017
505.9896423,404.8436692
519.7437656,419.5937333
505.3518794,407.1500195
520.122,418.7750517
589.5355224,480.6594097
275.8994477,419.1615666
506.5226732,405.0591767
520.1732259,420.125588
591.456562,480.4777692
519.0355403,420.1692686
528.2592202,486.4063076
275.9104866,418.775853
512.1764696,411.5714125
520.4121691,419.1343421
483.3123868,480.6359096
275.8719428,419.126961
528.238499,486.318074
275.8608062,419.046967
263.3006821,411.2149926
520.5024966,419.1718022
254.5261861,407.3848108
520.0352027,418.736288
505.9721542,404.6745376
520.4477491,419.1360208
506.0482714,407.4339303
275.8478664,419.179786
257.2222325,404.4871473
518.9899604,418.7471015
508.6282035,410.5774794
519.5800537,418.4775054
634.3074265,486.1579115
275.8917519,419.1488663
254.4781466,407.2370813
520.3799401,416.0103364
505.6467583,407.5127753
275.8531872,418.8214553
528.2367773,486.4456215
520.0943408,418.7439179
254.522412,407.3980185
520.4508548,419.1603127
629.1753713,483.9864986
521.3400695,420.1908095
254.4766573,407.403841
520.0361456,418.753967
505.3798155,404.3178656
520.4755103,419.1540244
506.3599414,405.056208
520.4597087,419.146697
625.5167913,480.468812
520.4460882,419.158167
528.2569475,486.3856819
520.1281497,418.832895
632.6405613,486.1552686
519.0638942,418.7650379
605.7271984,480.471383
277.2631246,419.210133
505.0017586,407.3994315
275.8495319,418.3871898
625.5576601,480.4866178
518.9702375,418.7260718
506.5448527,405.0607392
520.4918256,419.1612295
510.89815,411.2239571
520.0557448,418.7573002
505.0121326,407.3927002
517.311889,416.6335017
634.2851589,486.1587335
516.6864977,418.0652708
254.5937138,407.1676632
518.4424429,416.9625578
635.2464742,486.3959523
520.4728851,419.1404205
519.6281167,480.4639651
521.7701393,419.1573178
528.2461635,484.5904876
520.1191721,418.7695714
528.2341014,486.1587335
520.4930412,419.1949491
528.2595485,486.159741
520.5042154,419.1855818
506.0256791,407.4280233
275.8481281,419.1360233
257.1899044,404.5176133
519.4713799,424.475783
262.1817572,409.3165815
520.4770488,419.1462058
634.3077364,486.1543877
520.4665676,419.1703701
506.3294109,405.042996
520.5120815,419.1682732
528.2396756,486.1581301
517.2428408,416.5959517
254.475199,407.4333771
521.7724264,419.1558691
591.9406083,480.472629
520.0778823,418.7541608
505.8640083,404.5196354
518.9814425,418.736044
506.523725,405.0394334
275.8723532,419.1552497
488.182945,479.2254935
522.9069549,418.0884768
506.2339436,404.0779696
519.4386173,418.4317653
625.5054413,480.4694592
275.8522304,419.1759814
632.503853,484.8241227
522.8191709,418.1224738
504.6418959,404.8994807
520.4735243,419.1443083
505.6435872,407.5120784
520.467238,419.147175
505.0074472,407.3955456
521.7238809,419.1483162
632.3789405,484.7627384
520.0893494,418.7562398
506.06951,407.4267791
275.8765733,419.150989
634.2715943,486.1472012
520.0835628,418.7810421
622.2516548,480.4661601
520.0960443,418.7436239
625.526195,480.4752808
275.9003208,418.7551067
506.5329808,407.4549976
517.2459689,416.6316296
506.5604804,405.0831392
275.8300319,419.1583751
528.2924903,486.1658925
521.291637,420.1445564
506.9082492,405.1647054
275.8637407,416.8911507
626.1981457,480.5108877
275.8399815,419.149946
632.3354499,484.5918278
520.6136954,419.216892
633.2209864,486.2499283
524.556263,418.1249147
600.7374374,486.4046352
522.8011877,418.1014889
630.8197135,483.8087515
520.092602,418.767977
506.0633852,407.4350622
519.710693,418.5994216
511.1556942,410.9772568
275.8513713,418.7896314
506.3150193,405.0572522
520.1022587,418.7659891
624.7543899,480.1105052
521.7914296,419.1397981
254.5672011,407.4089806
520.1032601,418.7420462
254.4552198,407.4188561
275.8402573,419.1492002
506.0226386,407.4227962
520.4611995,419.1556753
254.5407839,407.1948909
275.8394195,419.1450057
634.2872304,486.1563495
520.4693868,419.1806039
594.9042921,480.4739216
275.9349722,419.1836575
631.4169207,484.342022
520.0733423,418.7486424
586.0073536,480.5120959
519.0165967,420.1721194
505.8465723,404.8412648
279.164968,418.0878598
632.9258174,484.7822679
275.8579276,418.4705782
506.3509335,405.0370167
523.9368944,419.4879774
506.3565936,404.8667184
517.8041706,418.7822236
505.5541756,407.5069346
277.1436473,419.1557722
505.0259484,407.3949273
275.866899,418.2379679
506.5269455,405.0460657
277.1782712,417.0186547
257.2106158,404.5211355
520.0908138,418.7444852
257.1887359,405.1529446
520.5325393,419.2019526
519.6864405,480.4977291
275.8546084,419.170557
625.5199823,480.469689
273.5850204,420.1478865
622.5639653,478.6418318
517.8349098,418.7856867
634.2816737,486.152935
521.7705287,419.1816195
492.7629472,486.1563002
275.8810071,418.7440966
634.2869075,486.1411042
275.8769752,418.7642009
506.0138816,404.8523933
518.5827253,417.2100514
506.0149769,407.4244175
520.4734163,419.1858103
263.264547,411.0758991
519.0296006,420.152747
254.6736841,407.1854621
277.1817341,419.1953315
633.087547,485.8322087
518.7707261,417.6438071
505.1357082,404.8198702
519.0081347,420.1769435
506.0337812,404.5140633
275.8427443,418.7436779
605.7325789,480.4779906
275.8713676,419.146697
634.3139184,486.1605455
522.8949874,418.0719257
505.5254547,407.5008219
520.0659666,418.7541422
254.5133479,407.4405852
520.4921182,419.1708671
254.5248809,407.3962759
519.0600122,420.1556174
504.9813989,407.395072
275.9387393,418.7392497
254.6330979,407.4857047
520.0944605,418.7336807
505.5388796,407.2325564
275.8328755,419.1651138
504.8426247,407.4383922
520.4969041,419.1753111
623.7017046,480.9053282
518.8725055,417.8035773
624.6712939,480.4958835
517.4366544,416.7906561
588.6428791,480.6647011
275.8517292,418.7463706
625.5194112,480.4648421
279.1294206,417.9575291
625.506968,480.4744741
520.1755996,418.787466
254.5077472,407.3426216
520.0704137,418.7612907
505.842766,404.8446522
273.6341019,418.7772446
591.4589168,480.4556458
275.8844705,415.936621
505.001621,407.400901
275.8852094,418.7474422
505.2584086,407.4179859
275.8758,419.1506983
505.6135037,404.771933
519.0194458,420.1482742
504.9877037,407.3993518
520.4306558,419.1445022
257.3935299,405.0531717
520.4534243,419.1860791
506.5114184,405.0456751
520.2388054,418.9640692
592.3771804,480.4715306
520.0934506,418.770723
624.5933392,480.4604208
521.7889892,419.1724095
630.9441012,483.8780414
520.4408014,419.151086
506.3278761,405.0530505
520.1041363,418.7584893
626.7099072,481.5887583
520.1676655,418.792711
521.8742586,480.1302279
520.9662939,418.1007859
506.3601825,405.0603483
520.4915694,419.1845738
521.2831939,478.6415017
520.0644699,418.7851461
599.2228668,486.4088138
519.4914564,418.4397272
519.6058335,480.4707927
523.951645,419.5019794
635.2162426,486.3985994
520.1301254,418.8100434
506.0661041,404.519322
277.1605053,419.1402225
588.615531,480.6489192
520.4300831,419.1532932
622.5268011,478.59593
520.4733648,419.1714727
505.5588531,407.2361866
520.5185121,419.1744173
527.3498518,486.1474925
517.8196825,418.7658905
521.238456,480.4647666
520.5083636,419.1710921
505.8968114,404.5215402
519.0166877,420.186407
618.8700925,486.1580572
519.1610676,418.1195351
