CCC,Execution Time
5.024251504,1
5.028191013,0
5.023954589,1
5.057006037,0
5.056755782,1
4.942392922,0
5.028383799,1
4.926485767,1
5.056867107,0
4.93756369,0
5.052412286,0
4.912991633,1
4.933157104,0
5.0569882,0
5.028412326,0
5.023954589,1
4.926242921,0
4.938083023,0
