CCL,PLC,Attack
665.1759442,673.3166919,0.005418977
665.8311521,673.6413912,0.005418977
666.5098201,673.9494009,0.005418977
669.3361545,676.0307971,0.005418977
663.2500251,672.1210295,0.005418977
664.050342,672.6429322,0.005418977
663.8064347,672.5809379,0.005418977
664.3641387,672.8744854,0.005418977
663.5924129,672.3559141,0.005418977
663.4547506,672.2548378,0.005418977
665.1438934,673.3287193,0.005418977
663.4972047,672.4038896,0.005418977
665.5514684,673.6921135,0.005418977
665.2978672,673.4454684,0.005418977
664.2588049,672.8737452,0.005418977
665.2586953,673.4246685,0.005418977
664.4536107,673.0013201,0.005418977
665.4179696,673.3970489,0.005418977
665.1111719,673.3519962,0.005418977
663.5485532,672.405671,0.005418977
664.5411922,673.0624318,0.005418977
664.0805145,672.7792538,0.005418977
663.5881881,672.4087504,0.005418977
663.9643201,672.6504531,0.005418977
663.5590891,672.349148,0.005418977
663.2709536,672.1668315,0.005418977
669.0309527,675.7771383,0.005418977
663.4911629,672.3387712,0.005418977
664.1087132,672.7446291,0.005418977
666.439403,674.0784591,0.005418977
665.3544731,673.488896,0.005418977
663.2473765,672.2272445,0.005418977
663.4432296,672.3363943,0.005418977
668.4486314,675.5101245,0.005418977
665.7029359,673.6226101,0.005418977
663.7480938,672.478138,0.005418977
663.2715559,672.1862478,0.005418977
666.1177816,674.0032436,0.005418977
665.2085823,673.2989033,0.005418977
666.3227944,674.0212365,0.005418977
664.2218952,672.8078494,0.005418977
664.5707247,673.0369669,0.005418977
665.3845915,673.4620575,0.005418977
665.4034842,673.6334722,0.005418977
665.789655,673.5462478,0.005418977
668.9720921,675.7009819,0.005418977
664.8000055,673.0262717,0.005418977
669.5448413,676.2772625,0.005418977
664.8718601,673.2154873,0.005418977
664.5860938,673.0288792,0.005418977
663.3765376,672.2232293,0.005418977
666.3518201,674.0568597,0.005418977
665.8889414,673.815298,0.005418977
660.340416,669.7119459,0.005418977
663.6559441,672.3331548,0.005418977
665.79866,673.66503,0.005418977
663.1620665,672.1658311,0.005418977
668.394409,675.3085446,0.005418977
663.3712508,672.2673264,0.005418977
665.0450779,673.4144001,0.005418977
664.2425409,672.7922386,0.005418977
665.7504035,673.6061531,0.005418977
663.3917132,672.27004,0.005418977
665.4312488,673.4077521,0.005418977
665.3555495,673.3963634,0.005418977
664.035479,672.6345491,0.005418977
665.0671858,673.2894544,0.005418977
663.2845462,672.1449575,0.005418977
663.3700424,672.2317677,0.005418977
666.3315696,674.0023445,0.005418977
663.3936424,672.2855644,0.005418977
665.1821879,673.347827,0.005418977
665.9906375,673.6877234,0.005418977
663.709338,672.4416684,0.005418977
666.4631753,674.0884055,0.005418977
663.6726684,672.422832,0.005418977
663.480188,672.3126907,0.005418977
663.6103456,672.4784799,0.005418977
665.5449236,673.6676308,0.005418977
663.2224556,672.2028019,0.005418977
663.3735392,672.2528175,0.005418977
668.7894161,675.5782221,0.005418977
666.330021,673.9838797,0.005418977
669.0110067,676.4097027,0.005418977
664.6753716,673.1316512,0.005418977
666.5348509,674.0109564,0.005418977
664.643046,673.073096,0.005418977
666.3331905,673.8055001,0.005418977
664.4987716,673.0992323,0.005418977
666.5797513,674.1571581,0.005418977
663.2913,672.1476783,0.005418977
664.1373162,672.7670559,0.005418977
667.0045812,674.2579128,0.005418977
665.1847522,673.2073136,0.005418977
665.0662459,673.34047,0.005418977
665.5538958,673.5939828,0.005418977
664.2795848,672.9145464,0.005418977
671.7019733,677.8094842,0.005418977
663.652804,672.4900772,0.005418977
666.4662606,673.9779774,0.005418977
663.3424549,672.183232,0.005418977
668.8688623,675.7330625,0.005418977
664.3270513,672.8173999,0.005418977
666.2097522,673.9650139,0.005418977
668.6069764,675.5653928,0.005418977
666.0478196,673.8567201,0.005418977
664.3448588,673.028114,0.005418977
664.0125139,672.6957545,0.005418977
665.3337479,673.4480318,0.005418977
665.6587359,673.8511043,0.005418977
663.7637489,672.5523784,0.005418977
663.4435379,672.2209441,0.005418977
668.8890178,675.935752,0.005418977
664.2568574,672.9304928,0.005418977
668.7782663,675.7637875,0.005418977
663.171851,672.1384776,0.005418977
663.3353745,672.2140142,0.005418977
663.7028896,672.4073955,0.005418977
669.7950043,676.3610821,0.005418977
665.3791893,673.5087541,0.005418977
665.2144616,673.5027415,0.005418977
663.4604454,672.2667278,0.005418977
663.9071525,672.582885,0.005418977
665.2945293,673.472776,0.005418977
663.3605804,672.2451733,0.005418977
665.119687,673.4332829,0.005418977
663.3838698,672.2447041,0.005418977
665.1965061,673.3613642,0.005418977
663.9696005,672.6488205,0.005418977
663.3019097,671.9733504,0.005418977
664.2131135,672.8800356,0.005418977
665.2646987,673.3937013,0.005418977
664.7376562,673.1397352,0.005418977
663.36496,672.2212408,0.005418977
665.6123367,673.6209102,0.005418977
667.8784181,674.8704504,0.005418977
663.3934929,672.2474763,0.005418977
664.6003136,673.0978642,0.005418977
665.4705741,673.3165789,0.005418977
664.6504487,673.0305612,0.005418977
663.5561289,672.3621382,0.005418977
663.4666323,672.3352087,0.005418977
665.1936875,673.3944206,0.005418977
669.7934135,676.3878677,0.005418977
665.1776068,673.3670402,0.005418977
666.1592435,673.9987106,0.005418977
663.3610919,672.1963939,0.005418977
664.9612406,673.3566867,0.005418977
663.9253338,672.5784159,0.005418977
666.1398316,674.0089472,0.005418977
664.8326388,673.2513053,0.005418977
666.8346726,674.3249795,0.005418977
664.7071579,673.1748417,0.005418977
663.3455949,672.2603007,0.005418977
664.4904365,673.0195605,0.005418977
663.8685267,672.541231,0.005418977
663.1830067,672.1548721,0.005418977
665.7386054,673.7381292,0.005418977
663.575298,672.3903299,0.005418977
664.9363427,673.356968,0.005418977
665.6297962,673.7104829,0.005418977
665.1700571,673.3871492,0.005418977
666.2384909,673.9754268,0.005418977
665.4763114,673.4438138,0.005418977
665.9507082,673.9226466,0.005418977
666.1848842,674.059524,0.005418977
663.9349991,672.5590452,0.005418977
664.9126588,673.2091143,0.005418977
667.5149048,674.6194451,0.005418977
665.6920051,673.5633627,0.005418977
663.7146012,672.4579298,0.005418977
663.3007104,672.2050036,0.005418977
663.084821,672.0670822,0.005418977
665.5312144,673.6271609,0.005418977
665.2767495,673.4750952,0.005418977
664.366462,673.0331063,0.005418977
663.3984825,672.2285767,0.005418977
666.6878717,674.1593651,0.005418977
665.7216853,673.5756243,0.005418977
665.0882965,673.3485075,0.005418977
663.5065751,672.4110055,0.005418977
665.4017117,673.5674558,0.005418977
663.6249512,672.4550727,0.005418977
664.6047871,673.1596088,0.005418977
665.4550694,673.3883973,0.005418977
665.2988186,673.5085895,0.005418977
664.0860026,672.7760659,0.005418977
666.375442,673.9324515,0.005418977
664.5247003,673.0544622,0.005418977
665.9628292,673.5330243,0.005418977
663.3943386,672.2625543,0.005418977
663.8429756,672.5478401,0.005418977
663.3930368,672.2236237,0.005418977
666.4480823,673.9562939,0.005418977
665.5007991,673.5394331,0.005418977
668.1634359,675.1866852,0.005418977
665.4023436,673.477389,0.005418977
666.0245743,673.7925138,0.005418977
663.4981481,672.3108544,0.005418977
667.2201581,674.3740235,0.005418977
665.7841107,673.8628527,0.005418977
664.0041485,672.6308407,0.005418977
666.141858,673.8682712,0.005418977
666.0502594,673.7380405,0.005418977
664.6225998,673.1343042,0.005418977
663.6488283,672.4078348,0.005418977
666.1999594,673.7683128,0.005418977
663.6737301,672.421592,0.005418977
664.5818383,673.0548583,0.005418977
664.6561347,673.2124846,0.005418977
663.5305303,672.3487593,0.005418977
664.948035,673.3429172,0.005418977
663.9469871,672.6820989,0.005418977
665.4963368,673.4792033,0.005418977
664.6619188,673.0803532,0.005418977
663.4801443,672.320586,0.005418977
663.505042,672.3802091,0.005418977
663.6882026,672.4924464,0.005418977
663.1511237,672.1364489,0.005418977
669.4519248,676.0212209,0.005418977
663.6994933,672.491932,0.005418977
665.422287,673.6050147,0.005418977
665.6456409,673.4940237,0.005418977
663.5864205,672.4174492,0.005418977
665.5563955,673.5544417,0.005418977
664.0019562,672.6175886,0.005418977
663.4738126,672.3449536,0.005418977
663.2954975,672.1271728,0.005418977
663.3211845,672.212011,0.005418977
667.9434829,674.8145859,0.005418977
664.6431843,673.0797923,0.005418977
664.2429403,672.8676317,0.005418977
670.0573069,676.5408341,0.005418977
663.369388,672.2508825,0.005418977
665.1221606,673.2475708,0.005418977
663.230722,672.2345658,0.005418977
663.5379619,672.3060298,0.005418977
668.6870132,675.8046743,0.005418977
669.2596747,675.9260751,0.005418977
665.6409483,673.50271,0.005418977
665.9248432,673.7328623,0.005418977
665.1812806,673.3478201,0.005418977
667.5860402,674.6897932,0.005418977
665.4333199,673.3429948,0.005418977
663.5570755,672.3153753,0.005418977
665.5321513,673.5625858,0.005418977
664.9747209,673.3391859,0.005418977
665.236231,673.3742701,0.005418977
665.3640231,673.3806007,0.005418977
665.5760884,673.4662255,0.005418977
663.5326889,672.347641,0.005418977
664.918666,673.3297615,0.005418977
663.6880314,672.4456063,0.005418977
663.4042711,672.2949541,0.005418977
668.9375716,675.8019448,0.005418977
664.1813538,672.7969136,0.005418977
664.6361172,673.1211345,0.005418977
666.0782327,673.7453264,0.005418977
663.4883913,672.3545003,0.005418977
664.0491284,672.7699547,0.005418977
665.6183234,673.5572709,0.005418977
665.654305,673.7531872,0.005418977
664.181138,672.8281276,0.005418977
662.6067663,671.679917,0.005418977
666.2985496,673.7576991,0.005418977
665.3931922,673.3825051,0.005418977
663.6812807,672.4590437,0.005418977
665.7761436,673.8930996,0.005418977
666.1993738,673.9213941,0.005418977
666.3028107,673.8544236,0.005418977
662.3755379,671.6040482,0.005418977
668.5748493,675.1266385,0.005418977
663.597349,672.4910801,0.005418977
665.1553045,673.32153,0.005418977
665.0211617,673.3482063,0.005418977
663.4427861,672.2395888,0.005418977
666.2921029,673.9987573,0.005418977
663.1790886,672.1685813,0.005418977
663.4523785,672.289803,0.005418977
663.1288163,672.0992441,0.005418977
663.686502,672.5225454,0.005418977
665.9150627,673.7717647,0.005418977
664.7172999,673.1135541,0.005418977
665.9687699,673.8866743,0.005418977
665.7671429,673.623969,0.005418977
666.1651284,673.9118343,0.005418977
663.4686243,672.333957,0.005418977
663.5203125,672.4250187,0.005418977
664.3945188,672.935182,0.005418977
666.7069426,674.0499533,0.005418977
663.5757064,672.453888,0.005418977
663.1706363,672.1535686,0.005418977
665.4112715,673.5698397,0.005418977
665.1774809,673.3675732,0.005418977
663.8183333,672.5322743,0.005418977
663.5130594,672.4024382,0.005418977
665.1014732,673.3960523,0.005418977
665.0650421,673.3903833,0.005418977
663.239758,672.182561,0.005418977
665.1838518,673.3560407,0.005418977
663.4431043,672.263751,0.005418977
664.3079802,672.9144102,0.005418977
117.4192224,95.97091327,0.001489138
232.6692249,142.2401402,0.001870571
26.63412698,26.75694444,0.000457686
32.80138889,22.74555556,0.000614348
31.74583333,22.74555556,0.000534928
28.50277778,22.20555556,0.000476734
28.61388889,22.40555556,0.000515374
27.97028986,22.15555556,0.000476734
625.0680014,480.2338421,0.007100538
520.4963034,419.2150566,0.007653973
591.4765705,480.4464752,0.006981949
520.5000187,419.1907274,0.007456315
597.3829432,486.1185476,0.007495846
521.2663928,420.1531791,0.007337721
488.6892346,480.4943389,0.007614441
521.3673143,420.2033198,0.007693505
622.6802118,478.4774072,0.007614441
520.0207216,418.7344565,0.007772569
626.2297124,480.9239774,0.007772569
520.1219596,420.1181418,0.007337721
625.516005,480.4649879,0.004768661
518.9881375,418.7385403,0.004946476
600.2828578,486.1211928,0.007100538
520.4640279,419.1885561,0.006981949
521.2626955,480.0650172,0.004827932
524.7627986,423.8769065,0.007219129
528.2320066,486.4062746,0.007614441
520.5799829,419.1206301,0.007574909
521.9258463,480.5087482,0.004847689
518.3352007,417.1387684,0.005183577
263.3326432,410.9381171,0.007456315
518.6936383,417.9018276,0.004827932
634.2803072,486.1481672,0.006981949
520.4282431,419.1229304,0.007693505
506.0550671,407.444789,0.007574909
518.4336202,416.5275112,0.007535377
506.3284609,405.0531881,0.007535377
517.2434075,416.6042519,0.004748905
587.5044026,480.6226917,0.007219129
520.4768563,419.1445991,0.007653973
521.3109786,480.4996053,0.007693505
520.5018322,419.1776671,0.007416783
504.9113895,407.1374621,0.007495846
273.6233768,420.2002074,0.004788418
254.5143034,407.3888125,0.007693505
520.543551,419.1716184,0.007100538
506.3553086,405.058772,0.007772569
520.0664304,418.7551358,0.00453159
528.2247913,486.010576,0.007495846
520.0396794,418.7538321,0.004946476
621.7473251,480.4765829,0.007219129
520.0780176,418.7567417,0.007693505
622.7829831,478.5565571,0.007693505
518.5116743,417.4903719,0.00453159
625.5137954,480.4661601,0.00453159
520.5573711,419.2021788,0.00453159
505.8624448,404.8620332,0.007416783
520.4901866,419.1649221,0.007100538
510.9128627,411.1948519,0.006981949
519.3701452,418.2939241,0.007535377
505.3538928,407.1436779,0.007653973
517.5958588,416.9019296,0.005183577
505.5997455,407.4837226,0.007535377
279.1239385,418.1100918,0.007772569
526.6173169,486.4062018,0.007693505
519.3227316,418.3055005,0.007693505
254.4754505,407.2273077,0.005183577
520.4712852,419.1537613,0.007653973
505.0161722,407.3936223,0.007416783
517.2648671,416.6023779,0.007772569
506.0230815,407.4375412,0.007653973
520.2082656,420.1012083,0.007219129
597.3952989,486.3157022,0.004966234
520.1161417,418.8549237,0.007693505
254.4865733,407.4001619,0.007495846
521.7294772,419.1530977,0.007100538
521.27309,480.4715306,0.007653973
520.4827392,419.1736558,0.00453159
487.2511188,480.4489813,0.006981949
275.8839017,419.1658123,0.007416783
254.4742862,407.3954966,0.007219129
520.1385243,418.7847699,0.007495846
498.9978651,486.1275099,0.007100538
519.7248516,419.5965166,0.004887204
526.6237495,486.1554213,0.00453159
274.8120515,419.5854442,0.007535377
625.5146793,480.472636,0.004808175
520.5107306,419.1581799,0.007614441
634.270838,486.1474076,0.007219129
275.8851477,418.7609742,0.007456315
254.5097132,407.4370027,0.007772569
520.5736969,419.0983552,0.004630367
505.5655971,406.9801843,0.004985992
522.6213155,419.4639557,0.007693505
472.5694914,378.0415025,0.007495846
517.3177382,416.4782458,0.007653973
254.4941455,407.3149184,0.004847689
275.8683919,418.7565479,0.007100538
504.4470625,407.20338,0.007653973
275.8996311,420.1619666,0.004827932
254.5436757,407.4421781,0.007456315
520.0509408,418.7541608,0.005124301
512.8109029,486.1749942,0.005025508
520.4612012,419.1724189,0.007693505
626.229655,480.9210293,0.007653973
519.0853987,418.2014581,0.007377252
504.9680601,407.3882178,0.006981949
275.8796143,419.1427015,0.007574909
625.4974325,480.4709403,0.004650123
275.8551359,418.7641764,0.007456315
506.1201442,407.4667622,0.00453159
275.8606894,419.1597729,0.007693505
506.0349195,407.4315897,0.007693505
519.269163,418.3649866,0.004926719
498.623628,486.1699332,0.007772569
274.8191508,420.1292617,0.007653973
622.975661,480.4443389,0.007416783
277.1611301,419.176894,0.007495846
504.970591,407.3983376,0.007377252
518.4160765,417.1925733,0.004985992
506.0304118,407.4305189,0.007614441
520.4437925,419.1550938,0.007456315
634.2988033,486.1523323,0.007337721
273.3154002,423.11067,0.005183577
521.2619559,478.5336535,0.004729148
275.8935317,418.1888284,0.007574909
588.6872075,480.685814,0.005183577
520.127775,418.7416212,0.004887204
528.3674687,484.8313506,0.005084783
275.8869679,419.1660162,0.007693505
506.0815706,407.4441209,0.007693505
275.8497752,416.213557,0.007693505
526.6032639,486.1969906,0.004966234
277.1449757,418.2364993,0.007693505
492.2893753,486.5801325,0.006981949
275.8033445,419.1194516,0.007495846
631.750249,486.1184019,0.007456315
275.8657819,419.1514547,0.007219129
520.362557,480.4344375,0.005025508
520.5011105,419.1657147,0.007693505
254.5072854,407.3830299,0.007456315
275.8700118,419.1515697,0.007653973
592.4311736,480.5011598,0.006981949
520.4310961,419.1986871,0.005124301
595.084835,480.4686613,0.007653973
275.870684,419.1678202,0.007574909
603.2931415,480.471383,0.007693505
521.7397618,419.1508732,0.007693505
506.4949257,405.06487,0.004729148
520.5896826,419.2466337,0.007653973
587.9948025,480.6359834,0.007416783
521.2703342,420.1636169,0.007416783
504.9743989,407.3958968,0.007693505
273.3025796,423.1165456,0.007772569
505.1002531,407.4318679,0.004650123
518.1776747,419.156124,0.007535377
606.4612772,478.0124355,0.004867446
520.2894229,418.9672393,0.007535377
507.0402898,405.0700747,0.007456315
275.8651798,419.1445022,0.004926719
506.3144726,405.0307269,0.00725866
520.4616056,419.1862729,0.004906961
528.2671509,485.7346113,0.005084783
519.7295251,419.5805943,0.007337721
591.4404793,480.4721195,0.00729819
520.5023604,419.1516543,0.007574909
505.8785331,404.5135574,0.007653973
520.06973,418.7636194,0.004985992
623.2723029,479.0768569,0.007535377
521.8476248,419.1988582,0.005124301
600.2738592,486.1291871,0.007535377
520.4412054,419.1505044,0.007653973
634.2955836,486.1503215,0.007535377
520.4796944,419.1387185,0.007179599
484.3706909,480.6353144,0.005183577
520.9122967,419.8181279,0.007219129
510.907563,411.2320226,0.006981949
277.1663528,419.1799419,0.005124301
254.5126203,407.3876093,0.007377252
520.0278402,418.7638536,0.004847689
635.2456842,486.4054287,0.007377252
275.8943064,419.2016497,0.007416783
504.9983032,407.3917772,0.006981949
521.7945725,419.168467,0.007574909
634.2682155,486.1395568,0.005045267
520.044566,418.7545966,0.007377252
504.4835639,407.1941998,0.004926719
521.2373016,420.153676,0.007416783
634.2993715,486.1575198,0.007535377
520.0699344,418.7632426,0.007100538
519.6048524,480.035205,0.007772569
275.8545893,419.2072184,0.005104542
588.6404485,480.6582322,0.00725866
524.5502029,418.165827,0.007535377
614.0500653,486.4582799,0.006981949
521.759361,419.137887,0.007456315
506.0246617,407.4296,0.007693505
521.2513003,420.1333714,0.007653973
596.9721319,480.9167681,0.005025508
275.8810175,419.1671878,0.007416783
633.4490341,486.1417862,0.005025508
275.8583383,420.1621586,0.007495846
505.5460364,407.4789059,0.005084783
520.4232655,419.1633318,0.005183577
505.8112642,404.8472657,0.007337721
520.464186,419.1666065,0.007693505
625.4977901,480.4710141,0.007100538
520.4730252,419.1883201,0.006981949
485.2476324,480.4755022,0.007337721
275.9040483,419.1693585,0.007653973
504.9793793,407.3960974,0.007219129
520.4604396,419.1463028,0.007140069
634.3126033,486.1598738,0.004788418
519.6585597,418.5482185,0.007574909
506.5251468,405.0468776,0.006981949
520.4734452,419.1764261,0.007772569
506.0782113,407.4404849,0.007456315
520.0270704,418.7445749,0.007179599
504.991841,407.3901571,0.007535377
275.8393103,419.1633017,0.005124301
505.9896423,404.8436692,0.007535377
519.7437656,419.5937333,0.00500575
505.3518794,407.1500195,0.007574909
520.122,418.7750517,0.00729819
589.5355224,480.6594097,0.005183577
275.8994477,419.1615666,0.007574909
506.5226732,405.0591767,0.007456315
520.1732259,420.125588,0.007693505
591.456562,480.4777692,0.005104542
519.0355403,420.1692686,0.007574909
528.2592202,486.4063076,0.006981949
275.9104866,418.775853,0.007416783
512.1764696,411.5714125,0.007337721
520.4121691,419.1343421,0.007377252
483.3123868,480.6359096,0.007179599
275.8719428,419.126961,0.005084783
528.238499,486.318074,0.007219129
275.8608062,419.046967,0.007456315
263.3006821,411.2149926,0.007416783
520.5024966,419.1718022,0.007653973
254.5261861,407.3848108,0.007100538
520.0352027,418.736288,0.005183577
505.9721542,404.6745376,0.007495846
520.4477491,419.1360208,0.004729148
506.0482714,407.4339303,0.007179599
275.8478664,419.179786,0.007653973
257.2222325,404.4871473,0.006981949
518.9899604,418.7471015,0.007535377
508.6282035,410.5774794,0.007574909
519.5800537,418.4775054,0.007495846
634.3074265,486.1579115,0.005045267
275.8917519,419.1488663,0.007574909
254.4781466,407.2370813,0.007574909
520.3799401,416.0103364,0.007377252
505.6467583,407.5127753,0.007772569
275.8531872,418.8214553,0.007456315
528.2367773,486.4456215,0.007693505
520.0943408,418.7439179,0.007614441
254.522412,407.3980185,0.004847689
520.4508548,419.1603127,0.005084783
629.1753713,483.9864986,0.007574909
521.3400695,420.1908095,0.006981949
254.4766573,407.403841,0.007693505
520.0361456,418.753967,0.007614441
505.3798155,404.3178656,0.006981949
520.4755103,419.1540244,0.007772569
506.3599414,405.056208,0.007337721
520.4597087,419.146697,0.007219129
625.5167913,480.468812,0.007693505
520.4460882,419.158167,0.004768661
528.2569475,486.3856819,0.007535377
520.1281497,418.832895,0.005183577
632.6405613,486.1552686,0.007653973
519.0638942,418.7650379,0.004985992
605.7271984,480.471383,0.007416783
277.2631246,419.210133,0.007535377
505.0017586,407.3994315,0.007772569
275.8495319,418.3871898,0.005124301
625.5576601,480.4866178,0.007456315
518.9702375,418.7260718,0.007614441
506.5448527,405.0607392,0.007140069
520.4918256,419.1612295,0.007772569
510.89815,411.2239571,0.007100538
520.0557448,418.7573002,0.007653973
505.0121326,407.3927002,0.007456315
517.311889,416.6335017,0.006981949
634.2851589,486.1587335,0.004827932
516.6864977,418.0652708,0.007653973
254.5937138,407.1676632,0.004788418
518.4424429,416.9625578,0.004985992
635.2464742,486.3959523,0.007693505
520.4728851,419.1404205,0.004827932
519.6281167,480.4639651,0.007693505
521.7701393,419.1573178,0.005045267
528.2461635,484.5904876,0.007574909
520.1191721,418.7695714,0.007772569
528.2341014,486.1587335,0.007614441
520.4930412,419.1949491,0.004729148
528.2595485,486.159741,0.007535377
520.5042154,419.1855818,0.004729148
506.0256791,407.4280233,0.007535377
275.8481281,419.1360233,0.00453159
257.1899044,404.5176133,0.00725866
519.4713799,424.475783,0.007337721
262.1817572,409.3165815,0.005025508
520.4770488,419.1462058,0.007574909
634.3077364,486.1543877,0.005065025
520.4665676,419.1703701,0.004650123
506.3294109,405.042996,0.006981949
520.5120815,419.1682732,0.005183577
528.2396756,486.1581301,0.007219129
517.2428408,416.5959517,0.007337721
254.475199,407.4333771,0.007772569
521.7724264,419.1558691,0.006981949
591.9406083,480.472629,0.007337721
520.0778823,418.7541608,0.006981949
505.8640083,404.5196354,0.00725866
518.9814425,418.736044,0.007337721
506.523725,405.0394334,0.007100538
275.8723532,419.1552497,0.005084783
488.182945,479.2254935,0.007337721
522.9069549,418.0884768,0.007495846
506.2339436,404.0779696,0.007219129
519.4386173,418.4317653,0.00729819
625.5054413,480.4694592,0.007535377
275.8522304,419.1759814,0.007219129
632.503853,484.8241227,0.004650123
522.8191709,418.1224738,0.007377252
504.6418959,404.8994807,0.007495846
520.4735243,419.1443083,0.004650123
505.6435872,407.5120784,0.004729148
520.467238,419.147175,0.005183577
505.0074472,407.3955456,0.007456315
521.7238809,419.1483162,0.005084783
632.3789405,484.7627384,0.007574909
520.0893494,418.7562398,0.007614441
506.06951,407.4267791,0.007693505
275.8765733,419.150989,0.007653973
634.2715943,486.1472012,0.007535377
520.0835628,418.7810421,0.004887204
622.2516548,480.4661601,0.00453159
520.0960443,418.7436239,0.007614441
625.526195,480.4752808,0.006981949
275.9003208,418.7551067,0.007772569
506.5329808,407.4549976,0.004966234
517.2459689,416.6316296,0.007653973
506.5604804,405.0831392,0.007693505
275.8300319,419.1583751,0.007535377
528.2924903,486.1658925,0.007337721
521.291637,420.1445564,0.005025508
506.9082492,405.1647054,0.007100538
275.8637407,416.8911507,0.006981949
626.1981457,480.5108877,0.006981949
275.8399815,419.149946,0.005084783
632.3354499,484.5918278,0.005084783
520.6136954,419.216892,0.005045267
633.2209864,486.2499283,0.00725866
524.556263,418.1249147,0.007535377
600.7374374,486.4046352,0.007653973
522.8011877,418.1014889,0.007456315
630.8197135,483.8087515,0.004926719
520.092602,418.767977,0.007416783
506.0633852,407.4350622,0.007574909
519.710693,418.5994216,0.006981949
511.1556942,410.9772568,0.007693505
275.8513713,418.7896314,0.007653973
506.3150193,405.0572522,0.00453159
520.1022587,418.7659891,0.004887204
624.7543899,480.1105052,0.007495846
521.7914296,419.1397981,0.005084783
254.5672011,407.4089806,0.004768661
520.1032601,418.7420462,0.007574909
254.4552198,407.4188561,0.007535377
275.8402573,419.1492002,0.00729819
506.0226386,407.4227962,0.00453159
520.4611995,419.1556753,0.004827932
254.5407839,407.1948909,0.007456315
275.8394195,419.1450057,0.00453159
634.2872304,486.1563495,0.007535377
520.4693868,419.1806039,0.006981949
594.9042921,480.4739216,0.007693505
275.9349722,419.1836575,0.004926719
631.4169207,484.342022,0.007653973
520.0733423,418.7486424,0.004966234
586.0073536,480.5120959,0.007456315
519.0165967,420.1721194,0.007100538
505.8465723,404.8412648,0.002517941
279.164968,418.0878598,0.00382052
632.9258174,484.7822679,0.007772569
275.8579276,418.4705782,0.00729819
506.3509335,405.0370167,0.007772569
523.9368944,419.4879774,0.007693505
506.3565936,404.8667184,0.007653973
517.8041706,418.7822236,0.007574909
505.5541756,407.5069346,0.004847689
277.1436473,419.1557722,0.005025508
505.0259484,407.3949273,0.004689635
275.866899,418.2379679,0.006981949
506.5269455,405.0460657,0.004650123
277.1782712,417.0186547,0.007653973
257.2106158,404.5211355,0.007772569
520.0908138,418.7444852,0.005183577
257.1887359,405.1529446,0.007693505
520.5325393,419.2019526,0.007772569
519.6864405,480.4977291,0.007614441
275.8546084,419.170557,0.004966234
625.5199823,480.469689,0.007377252
273.5850204,420.1478865,0.004926719
622.5639653,478.6418318,0.007535377
517.8349098,418.7856867,0.007693505
634.2816737,486.152935,0.007456315
521.7705287,419.1816195,0.005183577
492.7629472,486.1563002,0.007219129
275.8810071,418.7440966,0.00725866
634.2869075,486.1411042,0.006981949
275.8769752,418.7642009,0.005183577
506.0138816,404.8523933,0.007693505
518.5827253,417.2100514,0.007574909
506.0149769,407.4244175,0.007574909
520.4734163,419.1858103,0.005025508
263.264547,411.0758991,0.007574909
519.0296006,420.152747,0.007377252
254.6736841,407.1854621,0.007693505
277.1817341,419.1953315,0.007416783
633.087547,485.8322087,0.007100538
518.7707261,417.6438071,0.007653973
505.1357082,404.8198702,0.005183577
519.0081347,420.1769435,0.007693505
506.0337812,404.5140633,0.007574909
275.8427443,418.7436779,0.005183577
605.7325789,480.4779906,0.004906961
275.8713676,419.146697,0.007416783
634.3139184,486.1605455,0.007693505
522.8949874,418.0719257,0.007653973
505.5254547,407.5008219,0.007456315
520.0659666,418.7541422,0.006981949
254.5133479,407.4405852,0.007140069
520.4921182,419.1708671,0.007416783
254.5248809,407.3962759,0.007772569
519.0600122,420.1556174,0.007100538
504.9813989,407.395072,0.004926719
275.9387393,418.7392497,0.007772569
254.6330979,407.4857047,0.007219129
520.0944605,418.7336807,0.004729148
505.5388796,407.2325564,0.007574909
275.8328755,419.1651138,0.007574909
504.8426247,407.4383922,0.006981949
520.4969041,419.1753111,0.007456315
623.7017046,480.9053282,0.006981949
518.8725055,417.8035773,0.007693505
624.6712939,480.4958835,0.007219129
517.4366544,416.7906561,0.007574909
588.6428791,480.6647011,0.007535377
275.8517292,418.7463706,0.007574909
625.5194112,480.4648421,0.007772569
279.1294206,417.9575291,0.007337721
625.506968,480.4744741,0.004630367
520.1755996,418.787466,0.007416783
254.5077472,407.3426216,0.007693505
520.0704137,418.7612907,0.00500575
505.842766,404.8446522,0.007100538
273.6341019,418.7772446,0.007337721
591.4589168,480.4556458,0.005124301
275.8844705,415.936621,0.007456315
505.001621,407.400901,0.004827932
275.8852094,418.7474422,0.007535377
505.2584086,407.4179859,0.00453159
275.8758,419.1506983,0.007772569
505.6135037,404.771933,0.007535377
519.0194458,420.1482742,0.007693505
504.9877037,407.3993518,0.007416783
520.4306558,419.1445022,0.00729819
257.3935299,405.0531717,0.005084783
520.4534243,419.1860791,0.007653973
506.5114184,405.0456751,0.007535377
520.2388054,418.9640692,0.005183577
592.3771804,480.4715306,0.00453159
520.0934506,418.770723,0.00729819
624.5933392,480.4604208,0.007219129
521.7889892,419.1724095,0.005104542
630.9441012,483.8780414,0.007772569
520.4408014,419.151086,0.007219129
506.3278761,405.0530505,0.007100538
520.1041363,418.7584893,0.005025508
