CCL,PLC,Attack Surface
282.713473,274.5101781,0.030887909
286.2982932,273.9325827,0.031320579
275.2315204,264.5618406,0.02944571
293.9400316,280.145071,0.031032132
278.9619161,272.3481138,0.030455243
282.2415387,270.764015,0.029878364
273.1562806,255.2044359,0.028724633
290.13799,273.6336012,0.030022583
260.0824011,242.7430315,0.026849913
290.116944,275.2568339,0.030455243
285.9239577,277.0677337,0.029157277
286.5889807,270.7033986,0.030022583
286.9399599,272.756972,0.031320579
283.802876,269.8733936,0.030887909
294.2216099,280.6731208,0.031320579
297.1181155,279.577317,0.030022583
289.1968341,272.063983,0.030455243
286.0451608,272.3855016,0.030599465
272.1216339,262.735724,0.029013062
274.5413093,258.9183426,0.02858042
234.6768878,244.5141655,0.025696306
293.8386607,276.8020448,0.031032132
281.643639,269.5637496,0.030311022
265.9472442,250.0036243,0.028147783
264.8383961,249.1952563,0.026849913
301.4319406,277.2393372,0.031176355
243.6729179,246.5175167,0.027426737
294.3847349,275.1058207,0.029589927
280.7906375,271.9693455,0.030887909
287.3919566,275.1907549,0.030022583
271.9093516,257.3064826,0.02728253
260.1207712,255.7760916,0.02944571
287.9426991,273.1467254,0.029589927
255.8861064,249.8869209,0.028003573
254.9965574,242.3488896,0.019641075
254.4157231,245.8824236,0.033916691
209.9379892,225.4521531,0.019641075
277.9699715,254.5730836,0.035503269
210.8795591,226.0105911,0.019641075
275.9323236,269.0806334,0.035503269
248.3284501,243.5783131,0.026705709
287.0059603,271.6747749,0.031753254
251.4134074,243.6393335,0.026705709
258.4495308,242.3450792,0.019641075
291.6612249,273.2490873,0.038532305
272.1252664,262.7336001,0.029013062
255.9253354,249.879857,0.028003573
276.6890232,260.4068337,0.029589927
280.5583576,272.9061653,0.030887909
280.1179634,269.9294089,0.030311022
296.3985708,275.7544456,0.031032132
278.7197604,267.2789654,0.029878364
264.4381996,255.7732798,0.02944571
296.6922943,277.5400012,0.029589927
142.344881,140.8997342,0.020217647
296.3271848,280.2381955,0.030022583
190.7437034,207.0083344,0.02295674
273.1665324,266.3056612,0.029734145
242.7770029,239.6330996,0.026705709
178.8215587,182.3821606,0.022380044
293.8253128,274.1349345,0.031032132
281.1462862,267.5280574,0.028724633
252.2194118,254.1240833,0.027426737
290.0725539,275.3077161,0.031753254
285.6365105,273.4311071,0.031320579
293.1379619,277.9127879,0.030599465
279.591978,272.4193475,0.030455243
286.268053,272.1272595,0.031753254
286.7016279,273.0789392,0.031320579
278.7953699,269.3653772,0.030311022
265.3319135,255.6865847,0.026849913
273.5183445,264.8707281,0.030166802
274.2344651,257.7501044,0.027715153
257.7163234,246.524543,0.026849913
278.3761668,254.8742983,0.029589927
250.731747,244.0184102,0.027138324
280.9440555,271.8487538,0.030887909
283.334405,270.5921762,0.030743686
236.702219,239.9847149,0.025119524
243.0304594,239.8063709,0.019641075
267.0449749,251.7942996,0.034349389
225.1104728,232.7570577,0.019641075
282.2041855,263.389081,0.035791743
281.0015764,267.5463487,0.028724633
272.0722435,272.3171892,0.030455243
294.3568926,280.9034854,0.031320579
301.4865089,274.1880516,0.031464804
280.6535611,267.4230511,0.028724633
288.5905735,272.4780494,0.030455243
249.5278725,240.3279956,0.027138324
288.3885226,274.2910682,0.029878364
290.0262645,274.1744651,0.031320579
298.7508402,275.6835911,0.031464804
263.3291295,252.248667,0.028436207
291.4237693,275.0238858,0.031032132
289.7420599,275.1047509,0.030455243
256.0655683,242.7036711,0.026849913
300.6280303,278.7654894,0.031464804
279.1027252,268.2560979,0.029878364
279.8568267,269.6687902,0.030311022
289.1650665,274.9316902,0.030455243
260.7651433,252.080853,0.026849913
209.8814635,225.4521531,0.019641075
245.1223497,239.6339009,0.026705709
