RMC,CCC,Cyclomatic Complexity
3.666666667,1.329643728,0
3.833333333,1.386936505,0
3.666666667,1.32955194,0
3.833333333,1.386922135,0
3.666666667,0.616099428,0
3.833333333,0.674393807,0
3.666666667,1.329618411,0
3.833333333,1.386807823,0
3.666666667,1.329280005,0
3.833333333,1.386818888,0
3.666666667,1.330044663,0
3.833333333,0.674327703,0
3.666666667,0.61603958,0
3.833333333,0.674320572,0
3.666666667,0.616093495,0
3.833333333,1.386925484,0
3.666666667,1.330010491,0
3.833333333,1.386903801,0
4.666666667,1.412147096,0
3.666666667,1.330044188,0
3.833333333,1.38680252,0
3.666666667,0.616138825,0
3.833333333,1.386934309,0
3.666666667,0.61608788,0
3.833333333,0.674318082,0
3.666666667,1.330007551,0
3.833333333,0.674380233,0
3.666666667,0.61608207,0
3.833333333,1.38690187,0
3.666666667,0.616089954,0
3.833333333,0.674354955,0
3.666666667,0.616129383,0
3.833333333,0.674392413,0
3.666666667,0.616098564,0
3.833333333,1.386927404,0
3.666666667,0.616099093,0
3.833333333,0.674340543,0
3.666666667,1.329518045,0
5.333333333,0.633594775,0
3.833333333,1.386922557,0
3.666666667,0.616117673,0
3.833333333,0.67440439,0
3.666666667,0.616147396,0
3.833333333,0.674398463,0
3.666666667,1.329442075,0
3.833333333,0.674307053,0
4.5,1.343460821,0
4.666666667,1.412118644,0
3.666666667,0.616102542,0
3.833333333,1.386949334,0
3.666666667,1.32967829,0
4.666666667,0.703094729,0
4.5,0.633609883,0
4.666666667,0.703151501,0
3.666666667,0.61609698,0
3.833333333,0.674313914,0
3.666666667,1.329443177,0
3.833333333,1.386925963,0
4.666666667,1.412055658,0
3.666666667,1.329443732,0
3.833333333,1.386832489,0
3.666666667,1.329339375,0
3.833333333,0.674310567,0
4.5,0.633482609,0
3.833333333,1.386931237,0
3.666666667,1.330006922,0
3.833333333,0.674375527,0
3.666666667,0.616154663,0
4.666666667,1.412143118,0
4.5,1.343482253,0
3.833333333,0.674329893,0
3.666666667,1.329457661,0
4.666666667,1.411975171,0
4.5,1.343472062,0
4.666666667,0.703124474,0
3.666666667,0.616177675,0
6.166666667,0.703439885,0
4.5,0.633658016,0
4.5,0.633592507,0
4.666666667,0.703030903,0
4.5,1.343635109,0
5.5,1.413566106,0
5.333333333,0.633911595,0
5.5,0.703786671,0
3.666666667,1.329627879,0
3.833333333,1.386922165,0
3.666666667,1.330013741,0
3.833333333,1.38691598,0
3.666666667,0.616161011,0
3.833333333,0.674407801,0
3.666666667,1.329516703,0
3.833333333,0.674316708,0
3.666666667,1.330009961,0
3.833333333,1.386939113,0
3.666666667,1.330414032,0
3.833333333,1.386911363,0
3.666666667,1.329528086,0
3.833333333,0.674315149,0
4.666666667,1.412015633,0
3.666666667,0.616098648,0
3.833333333,1.386812599,0
3.666666667,1.330010491,0
3.833333333,1.386803125,0
3.666666667,1.329464072,0
3.833333333,0.674318693,0
3.666666667,0.616152398,0
3.833333333,0.6743927,0
3.666666667,0.616179545,0
3.833333333,1.38693788,0
3.666666667,0.61615268,0
3.833333333,0.674470243,0
3.666666667,1.329238046,0
3.833333333,1.386926201,0
3.666666667,1.330016868,0
3.833333333,0.674317044,0
3.666666667,1.329450301,0
3.833333333,1.386816497,0
3.666666667,0.616113056,0
4.5,1.343154581,0
3.833333333,0.674324381,0
3.666666667,1.330017568,0
3.833333333,1.386883203,0
3.666666667,1.329437381,0
3.833333333,1.386953528,0
3.666666667,1.329548703,0
3.833333333,1.386835049,0
3.666666667,1.329906326,0
3.833333333,1.386794868,0
3.666666667,0.616156688,0
3.833333333,0.674402644,0
3.666666667,1.329329876,0
3.833333333,0.674324503,0
3.666666667,0.61610219,0
3.833333333,1.386842038,0
3.666666667,0.61607401,0
3.833333333,1.386940091,0
3.666666667,0.616139515,0
3.833333333,0.674324285,0
4.666666667,1.412106674,0
3.666666667,1.330024941,0
3.833333333,1.3868234,0
3.666666667,1.329417477,0
3.833333333,1.386814319,0
3.666666667,1.329629258,0
3.833333333,1.386826372,0
3.666666667,0.616156206,0
3.833333333,1.386913432,0
3.666666667,1.330431845,0
3.833333333,0.674321855,0
3.666666667,1.329337732,0
3.833333333,1.386826859,0
3.666666667,1.329508752,0
3.833333333,0.674783376,0
3.666666667,1.330254435,0
4.666666667,0.703186336,0
3.666666667,0.616183632,0
4.666666667,0.703283787,0
4.5,1.343486902,0
4.5,1.343127768,0
3.833333333,1.386939706,0
3.666666667,1.329518275,0
3.833333333,0.674338319,0
4.5,1.343134285,0
4.666666667,0.703027818,0
4.5,1.340845435,0
3.833333333,1.387027701,0
3.666666667,0.616156087,0
3.833333333,1.386927441,0
4.5,0.633670376,0
3.833333333,0.674385477,0
3.666666667,1.33001353,0
4.666666667,1.412095726,0
3.666666667,1.329458151,0
3.833333333,0.67425758,0
3.666666667,0.618092544,0
3.833333333,0.674358587,0
3.666666667,0.616137825,0
3.833333333,1.386865315,0
4.666666667,0.703022854,0
3.666666667,1.330413343,0
3.833333333,0.674256812,0
4.5,1.3430157,0
3.833333333,0.674426975,0
5.333333333,0.633870437,0
5.5,1.413575772,0
4.5,0.63361789,0
4.666666667,1.413412549,0
5.333333333,1.344125939,0
4.666666667,1.413403687,0
3.666666667,1.329912223,0
3.833333333,1.386930095,0
3.666666667,0.616089337,0
4.666666667,1.411959857,0
3.666666667,0.616136354,0
3.833333333,1.386856892,0
3.666666667,1.330017276,0
3.833333333,1.386944674,0
3.666666667,0.616109564,0
4.5,0.633617635,0
4.666666667,0.703120555,0
3.666666667,1.329327979,0
3.833333333,1.386802198,0
3.666666667,1.330008943,0
3.833333333,1.38696111,0
3.666666667,1.329438552,0
3.833333333,0.67435537,0
3.666666667,0.616139573,0
3.833333333,1.386919308,0
3.666666667,1.329636468,0
3.833333333,1.386625764,0
3.666666667,1.330261887,0
4.666666667,1.409822658,0
3.666666667,1.329618058,0
3.833333333,1.386920632,0
3.666666667,1.329449787,0
3.833333333,1.386929457,0
3.666666667,1.329992379,0
3.833333333,1.386941959,0
5.5,1.412366877,0
3.666666667,1.329459908,0
4.666666667,1.412119235,0
3.666666667,1.329586259,0
3.833333333,1.386793544,0
3.666666667,0.616097873,0
3.833333333,1.386915041,0
3.666666667,1.329525039,0
3.833333333,1.386819346,0
3.666666667,1.32948485,0
3.833333333,1.38692591,0
3.666666667,1.329622226,0
3.833333333,0.674361497,0
3.666666667,1.329914154,0
3.833333333,1.386822396,0
3.666666667,1.329564025,0
3.833333333,1.386921757,0
4.5,0.633443655,0
3.833333333,0.674334323,0
3.666666667,1.330014238,0
4.5,1.345548769,0
3.833333333,1.386924599,0
3.666666667,1.329345994,0
3.833333333,1.38660586,0
3.666666667,1.329448406,0
3.833333333,1.386843754,0
3.666666667,1.329526948,0
3.833333333,1.386809921,0
3.666666667,1.330409183,0
4.666666667,1.412147755,0
3.666666667,1.329619792,0
3.833333333,0.674317928,0
4.5,1.343632478,0
3.833333333,1.386937722,0
4.5,1.343117261,0
3.833333333,1.386817513,0
3.666666667,0.616142627,0
4.666666667,1.411970464,0
3.666666667,1.32949019,0
3.833333333,1.386742702,0
5.5,1.412500068,0
4.5,0.633659716,0
3.833333333,0.674361849,0
3.666666667,1.329560217,0
4.666666667,1.412128264,0
4.5,0.633631697,0
4.666666667,1.41195747,0
4.5,1.343244882,0
3.833333333,1.386771404,0
4.5,0.633652185,0
5.5,1.41394879,0
4.5,1.343530338,0
3.833333333,1.387042737,0
3.666666667,1.329340892,0
4.666666667,0.703130122,0
3.666666667,0.616194778,0
3.833333333,1.386805074,0
3.666666667,1.329912312,0
3.833333333,0.674419618,0
4.5,1.340135344,0
5.333333333,0.633658941,0
4.666666667,1.412007316,0
3.666666667,1.32944714,0
4.666666667,1.41197097,0
4.5,1.343212358,0
3.833333333,1.386682543,0
3.666666667,1.329693979,0
4.666666667,1.41202728,0
3.666666667,1.329524544,0
4.666666667,1.412289421,0
4.5,0.633598963,0
4.666666667,1.412017802,0
4.5,0.633658363,0
4.666666667,1.412076423,0
4.5,0.633599381,0
6.166666667,0.703341631,0
6,0.633633944,0
5.5,0.703740527,0
4.5,1.343287212,0
5.5,0.703435065,0
6.166666667,1.413885743,0
4.5,0.633563589,0
5.5,1.413619278,0
3.666666667,1.329346641,0
3.833333333,1.38713357,0
3.666666667,1.329499883,0
3.833333333,1.386821854,0
3.666666667,1.330141626,0
3.833333333,1.386930641,0
4.5,0.633576134,0
3.833333333,1.386818196,0
3.666666667,1.329517984,0
3.833333333,1.386924153,0
3.666666667,0.616176293,0
4.666666667,1.412424981,0
3.666666667,0.616090822,0
3.833333333,1.387063605,0
3.666666667,1.329518143,0
3.833333333,1.387367508,0
3.666666667,0.616099428,0
5.333333333,1.344119071,0
4.666666667,1.411983865,0
3.666666667,1.329338397,0
3.833333333,1.386741958,0
3.666666667,1.329358258,0
3.833333333,1.386813974,0
3.666666667,1.329316237,0
3.833333333,1.386876022,0
3.666666667,1.329443421,0
3.833333333,1.386915598,0
3.666666667,0.616143077,0
3.833333333,1.386812599,0
3.666666667,1.33003986,0
3.833333333,0.674300622,0
3.666666667,1.330164139,0
3.833333333,1.386925038,0
3.666666667,1.329224167,0
4.666666667,1.412052698,0
3.666666667,0.616108868,0
3.833333333,1.386921643,0
5.5,0.703501729,0
3.666666667,1.329176315,0
4.666666667,1.410434287,0
3.666666667,1.329460059,0
3.833333333,1.386817137,0
4.5,0.633597043,0
4.666666667,0.703188185,0
3.666666667,0.616100209,0
3.833333333,1.386903856,0
3.666666667,1.330402201,0
3.833333333,1.386838256,0
3.666666667,1.329531798,0
4.666666667,1.411999297,0
3.666666667,1.329433839,0
4.666666667,1.41198091,0
4.5,1.343034401,0
3.833333333,1.386856753,0
4.5,1.343596385,0
3.833333333,1.386761191,0
4.5,1.340392271,0
5.333333333,1.344015191,0
3.833333333,1.386938296,0
3.666666667,1.329917032,0
3.833333333,0.67437695,0
3.666666667,1.329441275,0
3.833333333,1.386833033,0
3.666666667,0.61602776,0
4.666666667,1.412117766,0
4.5,1.343581391,0
4.666666667,1.412110734,0
4.5,1.343603506,0
4.666666667,1.411981836,0
5.333333333,1.344127349,0
4.666666667,0.70310936,0
4.5,1.343434474,0
4.666666667,1.412064934,0
4.5,0.633538151,0
4.666666667,1.410282919,0
3.666666667,1.329875958,0
3.833333333,1.38692392,0
5.5,0.703506502,0
3.666666667,1.32962961,0
3.833333333,1.386921616,0
3.666666667,1.329768614,0
3.833333333,0.674400147,0
3.666666667,1.329207007,0
4.666666667,1.41213487,0
3.666666667,1.329916917,0
4.666666667,1.412120476,0
4.5,1.343441848,0
4.666666667,1.412021954,0
4.5,0.633672984,0
4.666666667,1.412051161,0
4.5,1.343204193,0
4.666666667,1.412000604,0
4.5,0.633631289,0
4.666666667,1.413320172,0
4.5,1.344007478,0
3.833333333,1.38703402,0
3.666666667,0.616158531,0
6.833333333,1.344369895,0
3.833333333,1.386629316,0
4.5,1.343276148,0
3.833333333,1.38688277,0
3.666666667,0.616095174,0
4.666666667,1.412012995,0
4.5,1.343480098,0
3.833333333,1.386914888,0
3.666666667,0.616130972,0
3.833333333,0.674412696,0
3.666666667,1.329966121,0
4.666666667,0.703176828,0
3.666666667,1.329638126,0
4.666666667,1.412010414,0
3.666666667,1.329507432,0
3.833333333,1.386817852,0
4.5,1.343033203,0
3.833333333,1.387170836,0
4.5,0.633667027,0
4.666666667,1.41071952,0
5.5,0.703481652,0
4.5,1.34360617,0
4.666666667,1.411998613,0
4.5,1.343896346,0
4.666666667,1.412001382,0
3.666666667,1.329453958,0
3.833333333,1.386869536,0
4.5,0.63366364,0
3.833333333,1.386935524,0
3.666666667,1.329428018,0
4.666666667,1.41212542,0
3.666666667,1.330347529,0
4.666666667,1.412029336,0
4.5,1.343613371,0
4.666666667,1.410487393,0
4.5,1.343595344,0
3.833333333,1.387061823,0
3.666666667,1.329274706,0
3.833333333,1.386926123,0
3.666666667,1.329883001,0
6,1.344001349,0
4.666666667,1.411981457,0
4.5,1.343621014,0
3.833333333,0.674294285,0
4.5,1.343592347,0
4.666666667,1.411944391,0
4.5,1.342947841,0
3.833333333,1.387361994,0
3.666666667,1.329605176,0
4.666666667,0.703145366,0
4.5,1.343573873,0
4.666666667,1.412101157,0
3.666666667,1.329833488,0
4.666666667,1.412005164,0
4.5,0.633627161,0
4.666666667,1.412175558,0
3.666666667,1.329347252,0
3.833333333,1.386849879,0
4.5,0.633592169,0
3.833333333,1.386629063,0
7,1.413763927,0
4.5,1.343229817,0
3.833333333,1.386823278,0
3.666666667,1.329470926,0
3.833333333,1.386899899,0
4.5,1.34360625,0
3.833333333,1.386880784,0
3.666666667,0.61608615,0
3.833333333,1.386920701,0
4.5,1.343480098,0
3.833333333,1.387073733,0
3.666666667,1.329543309,0
3.833333333,0.674358196,0
3.666666667,1.329597606,0
4.666666667,1.412095476,0
4.5,1.340650519,0
4.666666667,1.411961303,0
4.5,1.343237004,0
3.833333333,0.674409745,0
4.5,1.343237185,0
5.333333333,0.633678297,0
4.666666667,1.412072015,0
4.5,1.343492799,0
4.666666667,1.412111043,0
4.5,1.343020396,0
4.666666667,1.411993225,0
4.5,1.343123686,0
4.666666667,1.412029016,0
3.666666667,0.616031418,0
4.666666667,1.412123326,0
3.666666667,1.329769657,0
3.833333333,0.674372311,0
4.5,1.343115635,0
4.666666667,1.412099347,0
3.666666667,1.329536978,0
4.666666667,1.412151449,0
4.5,0.633654261,0
4.666666667,1.41213552,0
4.5,0.633557784,0
4.666666667,1.412017057,0
4.666666667,0.70319371,0
4.5,1.343139675,0
5.5,1.41228316,0
5.333333333,0.633623635,0
5.5,0.703486,0
6,1.344391866,0
5.5,1.413705835,0
4.5,1.343478071,0
3.833333333,1.387009781,0
4.5,1.343111552,0
4.666666667,0.703113785,0
4.5,1.343104493,0
4.666666667,1.412110549,0
4.5,1.343587381,0
4.666666667,1.412137528,0
3.666666667,0.616082522,0
4.666666667,1.411955475,0
3.666666667,1.329539355,0
4.666666667,1.412147378,0
3.666666667,1.32975484,0
4.5,1.343956276,0
3.833333333,1.38706593,0
4.5,1.340998668,0
3.833333333,1.386937683,0
3.666666667,1.329888656,0
3.833333333,1.38707267,0
4.5,1.343157971,0
4.666666667,1.412031607,0
4.5,1.343587381,0
3.833333333,1.387028489,0
3.666666667,1.329342541,0
3.833333333,1.386958476,0
3.666666667,1.329386126,0
4.666666667,1.410774295,0
4.5,1.34357903,0
4.666666667,1.412088404,0
4.5,1.343470339,0
4.666666667,1.41203721,0
3.666666667,1.32950453,0
4.666666667,1.412054729,0
4.666666667,1.412094713,0
4.5,1.343033883,0
4.666666667,1.412145471,0
4.5,1.34350686,0
4.666666667,1.412058735,0
3.666666667,1.329801135,0
4.666666667,1.412121069,0
3.666666667,1.329561407,0
4.666666667,1.412104167,0
3.666666667,1.329598385,0
4.666666667,1.412099346,0
4.5,1.34347148,0
3.833333333,0.674394891,0
3.666666667,1.329696596,0
4.666666667,1.410116544,0
4.5,1.343603977,0
4.666666667,1.412021772,0
4.5,1.341010398,0
3.833333333,1.386609668,0
3.666666667,0.616207412,0
4.5,1.343080803,0
4.666666667,1.412122632,0
3.666666667,1.330029301,0
4.666666667,1.412118644,0
4.5,1.34348883,0
4.666666667,1.4123817,0
4.5,1.343594955,0
4.666666667,1.412110982,0
3.666666667,1.329786939,0
4.666666667,1.412146218,0
4.5,1.343129696,0
3.833333333,1.38681733,0
3.666666667,0.616133871,0
4.666666667,1.412122385,0
4.5,1.343234903,0
4.666666667,1.412043793,0
3.666666667,1.330477922,0
4.666666667,1.411980932,0
4.5,1.3432302,0
4.666666667,1.412105582,0
4.666666667,1.412127056,0
4.5,1.34316906,0
4.666666667,1.412077612,0
4.5,0.633654777,0
5.5,1.41357953,0
4.5,1.343980911,0
4.666666667,1.411962793,0
4.5,1.343224319,0
4.666666667,1.412108538,0
4.5,1.341254705,0
4.666666667,0.703130304,0
4.5,0.633518491,0
4.666666667,0.703589551,0
4.5,0.633699909,0
4.666666667,1.412127639,0
4.5,0.633580777,0
4.666666667,1.41211847,0
4.5,1.343147834,0
4.666666667,1.412111219,0
3.666666667,1.329812304,0
4.5,0.633654811,0
4.666666667,1.412360082,0
3.666666667,1.329436894,0
4.666666667,1.412117782,0
4.5,0.633693326,0
4.666666667,1.41225819,0
4.5,1.345436808,0
4.666666667,1.411956829,0
6,1.344119169,0
6.166666667,1.413883816,0
6,1.34438745,0
6.166666667,1.413916585,0
6,0.633621952,0
5.5,1.413553329,0
5.333333333,1.344222352,0
5.5,1.412668085,0
4.5,1.344045111,0
6.166666667,1.413789146,0
6,0.633782869,0
6.166666667,1.413727882,0
4.666666667,1.412131206,0
5.333333333,1.344107044,0
4.666666667,1.412015074,0
4.5,1.343583523,0
4.666666667,1.412041145,0
4.5,0.633600384,0
5.5,1.412616245,0
4.666666667,1.412156479,0
5.5,1.412286139,0
16.66666667,2.017532037,0
2.5,2.019046385,0
9.333333333,1.134343058,0
2.5,1.194905017,0
7.666666667,1.979244701,0
3.333333333,1.980077589,0
9.666666667,2.011822104,0
2.5,1.979810023,0
9.333333333,1.133666103,0
3.333333333,1.980683911,0
7.833333333,1.134820249,0
2.5,1.134298044,0
3.333333333,1.134070523,0
3.333333333,2.011358077,0
6.833333333,1.194909393,0
3.333333333,2.011457998,0
7.666666667,2.008618333,0
2.5,1.190964212,0
7.666666667,1.19490177,0
2.5,1.195774895,0
6.833333333,2.010743054,0
2.5,2.012521535,0
6.833333333,1.981346255,0
2.5,1.134652797,0
7.666666667,1.981607548,0
3.333333333,1.980537457,0
6.833333333,1.133761422,0
2.5,1.134864891,0
6,1.200775598,0
2.5,2.011452806,0
6.833333333,2.010914038,0
2.5,2.018235963,0
6.833333333,1.194976435,0
2.5,1.979950266,0
8.5,1.980306092,0
3.333333333,2.011483854,0
9.333333333,1.135696497,0
2.5,1.980150803,0
8.5,1.980256982,0
3.333333333,1.980423398,0
7.666666667,1.980211591,0
2.5,2.010917169,0
12,1.194061686,0
2.5,1.982394475,0
3.333333333,1.980214655,0
2.5,1.1945517,0
7.666666667,1.133271174,0
3.333333333,1.135877351,0
8.833333333,1.193914648,0
2.5,1.979474483,0
9.333333333,1.134593531,0
2.5,1.194146463,0
8.5,1.134330856,0
2.5,1.981480559,0
7.666666667,1.134692982,0
2.5,1.980546636,0
8.5,2.012508142,0
2.5,1.979779881,0
6.833333333,1.134382701,0
2.5,1.98034545,0
6.833333333,1.98004296,0
2.5,2.011922465,0
3.333333333,1.13620028,0
2.5,1.134294899,0
6.833333333,0.929876296,0
2.5,1.135576398,0
6.833333333,1.134733263,0
2.5,1.133743089,0
7,1.134177674,0
2.5,1.979371345,0
7.666666667,1.133251552,0
2.5,1.133675967,0
8.5,1.981845504,0
2.5,1.133544346,0
8.5,1.134440257,0
2.5,2.011720296,0
3.333333333,1.13437077,0
3.333333333,1.981343386,0
7.666666667,1.135537373,0
3.333333333,1.980475297,0
9.333333333,1.133904878,0
2.5,1.979959961,0
9.333333333,1.981779605,0
2.5,1.980170566,0
3.333333333,1.133576096,0
2.5,1.134529781,0
2.833333333,1.980195942,0
2.5,1.134446732,0
7.666666667,1.980042274,0
2.5,1.134496575,0
7.666666667,1.134526035,0
2.5,1.980061133,0
7.666666667,1.134333017,0
2.5,0.922134726,0
8.5,2.024410906,0
3.333333333,1.98080746,0
8.5,1.194550047,0
3.333333333,1.979954585,0
7.666666667,1.133948282,0
2.5,1.980379785,0
8.5,1.979696936,0
2.5,1.134346341,0
6.833333333,2.011364392,0
2.5,2.011419504,0
3.333333333,1.980474617,0
3.333333333,1.134353379,0
5,1.978984459,0
2.5,2.011378665,0
3.333333333,1.979654726,0
3.333333333,1.133543464,0
6.833333333,1.980094206,0
3.333333333,1.980491934,0
5,1.194355522,0
2.5,1.980275947,0
6.833333333,1.135977472,0
2.5,1.44676485,0
7.833333333,1.979486679,0
2.5,1.979301407,0
3.333333333,1.134599336,0
3.333333333,1.980069967,0
7.833333333,1.979915552,0
2.5,1.134923743,0
7.666666667,1.133520065,0
2.5,1.134267042,0
7.166666667,1.980334858,0
3.333333333,2.008266668,0
8.5,1.134530136,0
2.5,1.980203766,0
9.333333333,1.193377393,0
2.5,1.194493727,0
9.333333333,2.011608124,0
2.5,1.133935492,0
3.333333333,1.980353119,0
2.5,1.980153271,0
9.333333333,1.135097607,0
2.5,1.980202485,0
9.333333333,1.980080989,0
2.5,1.134274617,0
8.5,2.013269214,0
3.333333333,1.134645052,0
5,1.136139999,0
3.333333333,1.133867433,0
3.333333333,1.133751144,0
3.333333333,2.011309477,0
4.333333333,1.979861279,0
3.333333333,1.980236787,0
8.5,1.981110193,0
5,1.980409088,0
8.5,1.98033847,0
2.5,1.133857596,0
3.833333333,1.980566482,0
2.5,1.193350056,0
9.333333333,1.134337778,0
2.5,1.194646547,0
9.333333333,1.13322359,0
2.5,1.980388986,0
8.5,1.97999799,0
2.5,1.194323717,0
10.16666667,2.011841977,0
2.5,1.133784307,0
8.5,1.134623984,0
2.5,1.979432285,0
3.333333333,1.133321948,0
2.5,1.979887723,0
10.16666667,1.980148696,0
2.5,1.979813188,0
9.333333333,1.980544618,0
2.5,1.134973894,0
3.333333333,1.979518026,0
2.5,1.97966212,0
7.666666667,1.98012397,0
2.5,1.138119047,0
8.5,1.980452678,0
3.333333333,1.134376109,0
7.666666667,1.135704216,0
4.166666667,1.134475179,0
9.333333333,2.013107589,0
2.5,1.134840721,0
8.5,1.979759579,0
2.5,1.980084906,0
6.833333333,1.134444506,0
3.333333333,2.012293389,0
9.333333333,1.980510228,0
2.5,1.134428661,0
8.5,1.137940557,0
3.333333333,2.019107471,0
3.333333333,1.979193498,0
3.333333333,1.980266108,0
3.333333333,1.133565747,0
2.5,1.979833051,0
8.5,1.980521076,0
3.333333333,1.979551864,0
10.16666667,1.980239707,0
3.333333333,1.980179651,0
7.666666667,1.133599905,0
3.333333333,1.979859307,0
9.333333333,1.194463235,0
3.333333333,0.912479114,0
8.5,2.024392951,0
2.5,1.137578611,0
8.5,1.979847833,0
2.5,1.13420826,0
9.333333333,1.98388405,0
3.333333333,2.010706411,0
7.666666667,1.980510467,0
3.333333333,2.019534537,0
3.333333333,1.135244018,0
3.333333333,1.979820449,0
5,2.011580864,0
3.333333333,1.134397623,0
7.666666667,1.980149812,0
3.333333333,1.133328757,0
6.833333333,1.457880539,0
2.5,1.978777789,0
3.333333333,1.134224339,0
2.5,1.979860355,0
3.333333333,1.134815505,0
2.5,1.134486828,0
3.333333333,1.980102954,0
2.5,1.194112225,0
9.5,1.134272259,0
2.5,1.979988863,0
3.333333333,1.137391139,0
2.5,1.981758602,0
3.333333333,1.134314745,0
2.5,1.134848938,0
3.333333333,1.135150003,0
2.5,1.980175357,0
8.5,1.9796284,0
2.5,2.011822154,0
8.5,1.13500686,0
3.333333333,1.195013165,0
9.333333333,1.979834346,0
2.5,1.194380264,0
8.5,1.980016613,0
2.5,1.982901953,0
3.333333333,1.979463227,0
3.333333333,1.194564961,0
8.5,1.980324944,0
3.333333333,1.981764073,0
6.833333333,1.194437914,0
3.333333333,1.134072925,0
9.5,1.446730798,0
2.5,1.137260097,0
3.333333333,1.139774429,0
4.166666667,1.134351025,0
3.333333333,1.980339606,0
4.166666667,1.135116506,0
9.5,1.134929071,0
3.333333333,1.98039211,0
9.333333333,1.979802198,0
3.333333333,1.134635023,0
6.833333333,1.133821766,0
3.333333333,1.980350624,0
8.5,1.133998212,0
2.5,1.980056486,0
9.333333333,1.134375668,0
3.333333333,1.133749124,0
6.833333333,2.011691957,0
2.5,1.134764248,0
3.333333333,1.134309113,0
3.333333333,1.981751696,0
8.5,1.1933167,0
3.333333333,1.980491265,0
9.333333333,1.134381755,0
2.5,1.132991591,0
8.5,1.133756386,0
3.333333333,1.980229073,0
3.333333333,1.134246133,0
2.5,1.983672072,0
5,1.135461971,0
3.333333333,1.9822206,0
7.666666667,1.134944491,0
3.333333333,1.138029948,0
7.666666667,1.134493824,0
2.5,1.139140735,0
11,1.980045653,0
5,1.980087087,0
6.833333333,1.1343151,0
2.5,1.981576048,0
6.833333333,1.982893987,0
5,1.135703045,0
6.833333333,1.458001469,0
3.333333333,1.134521462,0
9.333333333,1.980736157,0
2.5,1.134066418,0
7.666666667,1.980306427,0
3.333333333,1.13378948,0
9.333333333,1.457287664,0
3.333333333,1.13441186,0
9.333333333,1.980882981,0
2.5,1.980326867,0
7.666666667,1.9816421,0
2.5,1.194659546,0
3.333333333,1.979348397,0
2.5,1.980226905,0
3.333333333,1.980256212,0
3.333333333,1.133967045,0
3.333333333,1.195176034,0
2.5,1.133503204,0
8.5,1.979278172,0
3.333333333,1.19526092,0
3.333333333,1.983260418,0
2.5,2.011004637,0
3.333333333,1.135698489,0
2.5,1.193940964,0
9.333333333,1.135175025,0
4.166666667,1.134524862,0
17,1.438527241,0
3.333333333,1.191456124,0
6.833333333,1.984070469,0
2.5,1.979984262,0
10.16666667,1.983794127,0
3.333333333,1.133731684,0
3.333333333,1.980341072,0
3.333333333,1.193443568,0
7.666666667,1.980441947,0
3.333333333,2.012943073,0
10.16666667,2.012248421,0
5,1.980014143,0
8.5,1.134458871,0
3.333333333,1.980490309,0
7.833333333,1.134072791,0
5,1.135695509,0
9.333333333,0.930184602,0
3.333333333,1.980088156,0
9.5,1.134374155,0
3.333333333,1.135027574,0
3.333333333,1.983961637,0
3.333333333,1.980137642,0
3.333333333,1.134063251,0
2.5,1.979174465,0
3.333333333,1.98004629,0
3.333333333,1.136184217,0
3.333333333,1.980590131,0
2.5,1.136969416,0
6.833333333,1.134099697,0
3.333333333,1.134298776,0
3.333333333,1.98016313,0
2.5,1.979681297,0
11,1.981441498,0
5,1.980385767,0
8.5,1.134528962,0
5,1.978908087,0
5,1.979803977,0
4.166666667,1.135992133,0
10.16666667,1.979671533,0
2.5,1.980279654,0
9.5,1.19448791,0
3.333333333,1.135838541,0
7.666666667,1.446580857,0
3.333333333,1.983786202,0
7.666666667,1.979531358,0
2.5,1.134091107,0
3.333333333,1.137032315,0
3.333333333,1.981360597,0
9.333333333,2.011586734,0
2.5,1.134096421,0
3.333333333,1.979101765,0
2.5,1.980844961,0
8.5,1.980244552,0
3.333333333,1.133121854,0
3.333333333,1.134443316,0
3.333333333,1.192910222,0
6.833333333,1.133566799,0
3.333333333,0.912402897,0
10.16666667,1.446755141,0
3.333333333,1.98037135,0
3.333333333,1.980572549,0
3.333333333,1.980330214,0
9.333333333,1.979980443,0
3.333333333,1.193581712,0
6.833333333,1.135743955,0
8.333333333,1.457495683,0
6.833333333,1.980186863,0
5,1.133522939,0
7.666666667,1.194286658,0
3.333333333,1.201755913,0
3.333333333,2.013012573,0
5,1.134477707,0
3.333333333,1.13569262,0
5,1.132735126,0
3.333333333,1.134267043,0
2.5,1.439779267,0
5,2.010432212,0
3.333333333,1.134290973,0
6,1.194438457,0
3.333333333,1.980426053,0
11,1.979897341,0
3.333333333,1.134552861,0
7.666666667,1.979706853,0
2.5,1.134330871,0
8.5,1.193438346,0
3.333333333,1.979908454,0
3.333333333,2.011474762,0
2.5,1.980219978,0
10.16666667,1.980549122,0
3.333333333,1.134721125,0
6.833333333,1.980867994,0
3.333333333,1.13467464,0
8.5,1.134311418,0
3.333333333,1.134259622,0
8.5,2.019260184,0
2.5,1.979996173,0
9.666666667,1.980905051,0
3.333333333,1.134959434,0
8.5,1.134557175,0
3.333333333,1.133910191,0
10.33333333,1.980457883,0
3.333333333,1.13588176,0
3.333333333,1.980537543,0
5,2.01150663,0
8.5,2.011182543,0
3.333333333,1.136888642,0
6.833333333,1.1339307,0
5,1.134368397,0
3.333333333,1.134090225,0
3.333333333,1.980306586,0
3.333333333,1.979435584,0
2.5,1.980080603,0
3.333333333,1.193914124,0
