CCC,Execution
3.622198549,0.001464654
3.623612053,0.001468008
3.633352714,0.00146904
3.624072768,0.001465256
3.6023672,0.00146474
3.624773047,0.001464568
3.623471908,0.001464826
3.624612333,0.001464826
3.624009336,0.001464826
3.624886772,0.00146474
3.623599227,0.001464654
3.625036856,0.001464826
3.634978007,0.001464826
3.624230432,0.001465084
3.616138649,0.001464654
3.623647023,0.001464998
3.623554667,0.00146474
3.624563033,0.001464826
3.624052148,0.001464654
3.623278544,0.001464912
3.629693279,0.001464912
3.623431302,0.001464826
3.624091521,0.00146474
3.631116437,0.001464912
3.623451257,0.001464912
3.614588004,0.001464568
3.62345092,0.001464826
3.62418715,0.001464826
3.624109188,0.001464826
3.62429252,0.00146474
3.623547255,0.00146474
3.608509547,0.00146474
3.624531973,0.001464826
3.624215672,0.001464654
3.624505325,0.001465256
3.624539475,0.001465944
3.623893724,0.001466116
3.626336119,0.001465256
3.624340962,0.001464912
3.624030998,0.00146517
3.623778201,0.001464912
3.624604019,0.001464826
3.599836772,0.001465342
3.624633102,0.001465944
3.627752802,0.001464998
3.602039203,0.001464998
3.62369182,0.00146517
3.624824598,0.001465084
3.596799192,0.001465342
3.624214237,0.001465256
3.623696232,0.001465084
3.623940505,0.001464826
3.624763371,0.00146474
3.62317525,0.001464482
3.623394823,0.001464998
3.624954962,0.001465342
3.611067355,0.001464826
3.623572679,0.001464826
3.610542187,0.001464826
3.623399481,0.001464654
3.62334084,0.00146517
4.142663541,0.001466202
3.623403663,0.00146517
3.61562055,0.001465256
3.623559946,0.001465428
3.624346,0.001465428
3.623263808,0.001464998
3.597664119,0.001464998
3.624554779,0.001465084
3.624215646,0.001464912
3.624036261,0.001465084
3.623478358,0.001468352
3.603680524,0.001468868
3.603647787,0.001469556
3.606375603,0.00146775
3.611725313,0.001468782
3.632742026,0.001465428
3.61869355,0.001464912
3.624078072,0.001464654
3.616695104,0.001464912
3.62370821,0.001464912
3.623777962,0.001465084
3.604616932,0.00146474
3.602886611,0.00146474
3.623318201,0.001464998
3.625127029,0.001464998
3.614996059,0.001464912
3.599934953,0.001465256
3.623790644,0.001464654
3.602844907,0.00146603
3.623646832,0.001464998
3.6302461,0.001465084
3.623554413,0.00146517
3.62445561,0.001464654
3.602671204,0.001464654
3.623556852,0.001465256
3.623811669,0.001464998
3.624386903,0.00146474
3.62382965,0.001464912
3.623932915,0.001464912
3.624040659,0.001464912
3.623559456,0.001464998
3.624205524,0.001465944
3.623940723,0.00146474
3.623955698,0.00146474
3.614977133,0.001464568
3.602423605,0.001464998
3.623443025,0.001466288
3.623034227,0.00146474
3.623823318,0.001465428
3.60323445,0.001465686
3.624642236,0.001465342
3.623621607,0.001464998
3.623612274,0.001464998
3.624688208,0.001465084
3.624027994,0.001465342
3.62397139,0.001464998
3.624870424,0.00146474
3.623564503,0.00146517
3.614953673,0.001465084
3.623714114,0.00146517
3.603120338,0.001464826
3.606883277,0.0014656
3.625186212,0.001464826
3.624087885,0.001464826
3.624104916,0.001465342
3.618935147,0.001464912
3.622640391,0.001465256
3.623835621,0.001465084
3.602737156,0.001464826
3.623855116,0.001464998
3.696040934,0.001464998
3.624384253,0.001465858
3.627289972,0.001465428
3.615355009,0.001464998
3.595771446,0.001464912
3.624267939,0.001464912
3.613934013,0.001465084
3.603852264,0.001464998
3.612151458,0.001466374
3.624865555,0.001465514
3.626416156,0.001465858
3.627628805,0.001465256
3.624212588,0.00146517
3.624271255,0.001465256
3.603906105,0.001464998
3.615562481,0.001464396
3.604177437,0.001465428
3.6233837,0.001465084
3.623386935,0.00146474
3.624034029,0.001464826
3.622083039,0.001464912
3.623889427,0.001464568
3.624214917,0.00146474
3.624065955,0.001465084
3.624352459,0.001464912
3.623483183,0.001465084
3.623913726,0.001464826
3.624110994,0.001464912
3.624311074,0.001464396
3.628154198,0.001465084
3.610381651,0.00146474
3.623789922,0.001465084
3.6005114,0.001465084
3.624130918,0.00146474
3.62286784,0.001464998
3.623625348,0.001464912
3.62428612,0.001464998
3.606702535,0.001464826
3.623858199,0.001464654
3.602015933,0.00146474
3.624387256,0.00146474
3.623379372,0.001464568
3.623754522,0.001465342
3.624814712,0.001464826
3.623464399,0.001499828
3.623231224,0.001465944
3.62319198,0.001466288
3.624130481,0.001464654
3.623572568,0.001464568
3.623956051,0.001465084
3.623953013,0.001464998
3.623471159,0.001465256
3.623815501,0.001465084
3.623955057,0.00146517
3.621167977,0.001465858
3.615123857,0.001464826
3.623376955,0.001465514
3.604000366,0.00146474
3.623824325,0.001464912
3.623704167,0.001464998
3.62321128,0.001466288
3.633445066,0.00146517
3.623944976,0.001465428
3.623534109,0.00146517
3.624941133,0.001465084
3.623545701,0.001465084
3.623820555,0.001464654
3.603268525,0.001464654
3.618154934,0.001464826
3.623134997,0.001465772
3.623985525,0.001464998
3.606676313,0.001465772
3.624643444,0.001465686
3.606205356,0.00146646
3.623337623,0.001464998
3.607581133,0.001465256
3.62432356,0.001464826
3.627671866,0.001465342
3.624498014,0.001465428
3.62316956,0.001465084
3.623289892,0.001464998
3.590882785,0.001467148
3.624195097,0.00146517
3.621657261,0.001468352
3.623646014,0.001465772
3.634680197,0.001467664
3.616857403,0.001469986
3.633618912,0.001468438
3.639509437,0.001466116
3.623910423,0.001465342
3.62463508,0.001465858
3.630723047,0.001465686
3.623588342,0.0014656
3.624443897,0.001465686
3.624829423,0.001466116
3.623213168,0.001466288
3.624691179,0.001469728
3.623742908,0.001466374
3.623228001,0.001468094
3.624308883,0.001470072
3.624340957,0.00146603
3.624044044,0.001468352
3.600099314,0.001466976
3.632601239,0.001465686
3.623392468,0.001464912
3.624395171,0.001465256
3.623393979,0.001464912
3.623980986,0.001464998
3.612055268,0.001464826
3.624846035,0.001464998
3.604119452,0.001464912
3.6239506,0.001464912
3.62413199,0.001465084
3.623392592,0.001464912
3.623378449,0.001464654
3.605475676,0.001466202
3.623591627,0.001465772
3.623977112,0.001464998
3.605062628,0.001465514
3.600810259,0.001465514
3.623841983,0.001464826
3.623514106,0.001464912
3.623624001,0.001465342
3.62450039,0.001465084
3.632453387,0.001465342
3.623323969,0.001465772
3.624215509,0.001465514
3.623488396,0.001465342
3.624106317,0.001465084
3.604008119,0.001465342
3.60384939,0.001465084
3.623749297,0.001464912
3.624308327,0.001465514
3.633074261,0.0014656
3.624772486,0.001465428
3.625140005,0.001465256
3.615145106,0.00146517
3.624654822,0.001465686
3.624086366,0.001465084
3.624091407,0.001464998
3.630445905,0.001465514
3.624195751,0.001465514
3.624050344,0.001465772
3.623363939,0.001465428
3.624226355,0.001465342
3.593087563,0.001464654
3.625020749,0.001465084
3.624749579,0.001465428
3.62462234,0.001465256
3.62460752,0.001465084
3.623584692,0.001465084
3.680738222,0.001468954
3.623933084,0.001467234
3.603852104,0.001468696
3.623815758,0.001466116
3.633481916,0.001466804
3.623675769,0.001468352
3.624020707,0.001467836
3.632948184,0.001469642
3.62413742,0.001467922
3.623538949,0.00146732
3.592220612,0.001466718
3.623649335,0.001465772
3.623702884,0.001464826
3.616109804,0.001464998
3.623801375,0.001465514
3.62442696,0.001465428
3.608430506,0.00146517
3.624444619,0.001465084
4.142405418,0.001465342
3.623139811,0.001465342
3.59944705,0.00146517
3.62454531,0.001465514
3.623226925,0.001465256
3.624241132,0.001465084
3.623218112,0.00146517
3.623253966,0.001465428
3.624226297,0.001465256
3.622999026,0.00146517
3.619497265,0.001464998
3.623626239,0.001465514
3.624254395,0.001464998
3.624222065,0.001465084
3.623313321,0.00146517
3.623944435,0.001466116
3.620425024,0.001465772
3.623743852,0.001466202
3.629356634,0.001465428
3.623556734,0.001464998
3.615802693,0.00146517
3.624969769,0.001465256
3.624200637,0.00146517
3.624288847,0.001465514
3.624424813,0.001465342
3.623168861,0.00146474
3.611720864,0.001464912
3.624872281,0.00146517
3.623973491,0.001464568
3.624352159,0.001464998
3.624177131,0.001465514
3.623098723,0.001465342
3.627873852,0.001465686
3.624081494,0.001465858
3.623745843,0.001464654
3.625435132,0.00146517
3.624640906,0.001464912
3.624458534,0.001465084
3.602257245,0.001464998
3.62376574,0.001465428
3.618058982,0.001466546
3.624217153,0.001465428
3.624005925,0.001465772
3.623528143,0.00146517
3.623924075,0.001465428
3.623518507,0.001465084
3.624048487,0.001465428
3.623949604,0.001465428
3.623392472,0.001465342
3.617605074,0.001465084
3.623037335,0.001465514
3.623309531,0.00146603
3.618940724,0.001465256
3.632938125,0.001469298
3.627045144,0.001468438
3.623859076,0.001469298
3.624199333,0.001466976
3.611873048,0.001467922
3.623514653,0.001470244
3.624458161,0.001468008
3.624279264,0.00147033
3.623604705,0.001469728
3.624028075,0.001466374
3.624509016,0.001465256
3.624023803,0.001464654
3.624813667,0.001464826
3.612773523,0.001465084
3.624308141,0.00146517
3.626026091,0.001464998
3.620182298,0.001465428
3.617853508,0.001464912
3.589291714,0.001464998
3.623293151,0.001464912
4.14361441,0.001465084
3.624072467,0.001465084
3.617246271,0.001465084
3.624170577,0.001464826
3.624711758,0.00146517
3.604524501,0.001464826
3.623802933,0.001464912
3.623758961,0.00146474
3.623773951,0.001465256
3.624610789,0.001464998
3.623750834,0.00146474
3.623269431,0.001465342
3.623522503,0.00146517
3.622848889,0.001464568
3.627452239,0.001465858
3.623328577,0.00146517
3.601482472,0.001465084
3.623210089,0.0014656
3.624253139,0.001465428
3.597436845,0.001465858
3.623788441,0.001465428
3.622466802,0.00146474
3.633267536,0.001464998
3.623952389,0.001465256
3.6238877,0.001465428
3.623828423,0.001464912
3.624200335,0.001465256
3.624566275,0.001465858
3.622486032,0.001465428
3.623568464,0.001464912
3.624124811,0.001465428
3.623811135,0.001464912
3.623525547,0.001465428
3.624457799,0.001464826
3.603288554,0.001464396
3.623463511,0.001464912
3.623433678,0.001465084
3.623380302,0.00146517
3.615132938,0.001466116
3.624030599,0.001465256
3.62465022,0.001468008
3.62341195,0.001465084
3.623506753,0.001465686
3.623092323,0.001464826
3.624653295,0.001464998
3.624361761,0.001465084
3.604579959,0.001464654
3.623846724,0.001464912
3.623890264,0.00146517
3.623158348,0.00146517
3.598739421,0.001467922
3.623171902,0.00146861
3.621762643,0.001468352
3.602840729,0.001468266
3.6243654,0.00146732
3.615297367,0.001465944
3.613705873,0.00146603
3.624628723,0.001465342
3.623601399,0.00146775
3.623273601,0.001469814
3.623698674,0.001465342
3.624324115,0.001464912
3.623302499,0.001464912
3.623988249,0.00146517
3.623254181,0.001465256
4.14332715,0.001464826
3.614578774,0.001465084
3.623741085,0.00146474
3.623299229,0.00146474
3.623798734,0.001464654
3.624568561,0.001465428
3.623265855,0.00146474
3.623308499,0.00146474
3.623504525,0.001464654
3.602675341,0.001465084
3.621342147,0.001464912
3.624100461,0.001464826
3.623397434,0.001464826
3.623693384,0.001464826
3.614824501,0.001465342
3.60227461,0.001465084
3.624079816,0.001464482
3.624573034,0.001465342
3.624914029,0.001464826
3.624194769,0.001465772
3.604424262,0.001465772
3.623277607,0.001464826
3.624021172,0.001465342
3.623260737,0.001465084
3.623217428,0.001465256
3.623816897,0.00146517
3.638801828,0.001465256
3.615066106,0.00146474
3.625057463,0.001465772
3.624447697,0.001465428
3.623532504,0.001465342
3.624459467,0.001464826
3.62345144,0.001464912
3.602462536,0.001465342
3.624271169,0.001464482
3.624900181,0.001464998
3.624037343,0.00146474
3.624040821,0.001465084
3.623188021,0.001464826
3.623497249,0.001464826
3.621817128,0.001465256
3.624202848,0.001465342
3.624109948,0.001465772
3.623585944,0.001465256
3.623565886,0.001465342
3.629656197,0.001465256
3.623968716,0.001465858
3.623306764,0.00146474
3.604264499,0.00146474
3.620161247,0.00146517
3.624602517,0.00146517
3.623560474,0.001464568
3.62475982,0.001465428
3.623637098,0.00146603
3.623398889,0.001464654
3.623563585,0.001465342
3.62392796,0.001466116
3.604927301,0.00146947
3.638972065,0.001468954
3.623963023,0.00146818
3.624384551,0.001465686
3.602347211,0.001464654
3.630811568,0.001465514
3.633025067,0.001464912
3.623685521,0.001464912
3.622945608,0.001464912
3.615173009,0.001465256
3.633031268,0.001466718
3.62408499,0.001467492
3.624364813,0.001467406
3.623829692,0.001467492
3.623583086,0.001465772
3.624805743,0.00146517
3.623787084,0.001465256
3.624496134,0.001467922
4.143913254,0.00146603
3.602396258,0.001465428
3.616244026,0.001465342
3.6241227,0.001467148
3.623656562,0.001468868
3.623720408,0.00146818
3.623742766,0.001467922
3.623264036,0.00146517
3.624128232,0.001465256
3.608565418,0.0014656
3.608117282,0.00146517
3.609665357,0.001464654
3.624748292,0.001465858
3.623521169,0.00146474
3.624461176,0.001465944
3.623681795,0.001465428
3.623065755,0.001465084
3.623368947,0.00146517
3.619979736,0.001466374
3.614980364,0.001465342
3.603086367,0.001465084
3.62366911,0.00146517
3.623478592,0.001465342
3.623678929,0.001465342
3.623721099,0.00146517
4.14354183,0.001465342
3.623335206,0.001465686
3.615633578,0.00146517
3.624376555,0.001465514
3.623847527,0.001464826
3.623019821,0.001464912
3.594664112,0.001465342
3.623964878,0.001465084
3.623797398,0.00146517
3.623450583,0.001464654
3.624775692,0.001464826
3.623510543,0.001464826
3.608924914,0.00146474
3.623214566,0.00146517
3.623879045,0.001464998
3.605847543,0.001465084
3.623692788,0.001465084
3.623577834,0.001465514
3.624333304,0.001465428
3.623135597,0.001465514
3.737409075,0.001465256
3.624672245,0.001465084
3.624212926,0.001464912
3.624184209,0.001464998
3.602790215,0.00146517
3.624420958,0.001465256
3.62670142,0.001465858
3.624130444,0.001465428
3.623424587,0.0014656
3.624454854,0.001469814
3.603436766,0.001466718
3.623279692,0.001467148
3.617058823,0.001467234
3.623848984,0.001465772
3.608558835,0.001467406
3.616499756,0.001465256
3.624462622,0.001465428
3.614889377,0.00146603
3.640273511,0.00146517
3.623430092,0.001465084
3.615230073,0.001464826
3.639656487,0.00146474
3.624383309,0.001465514
3.614743937,0.001465084
3.623592094,0.001465256
3.624521206,0.001465342
3.603390835,0.001464998
3.623767299,0.00146517
3.623459563,0.001464998
3.623890862,0.001464826
3.623791366,0.00146474
3.623739572,0.001464826
3.602323091,0.00146517
3.624251396,0.001465342
3.623633455,0.001465256
3.623700051,0.001465428
3.624549324,0.001465084
3.62336011,0.001464826
3.624101776,0.001464826
3.624247996,0.001465944
3.624125895,0.001466718
3.623945026,0.001464826
3.623408571,0.00146517
3.623688859,0.001465514
3.623678501,0.001466374
3.623450854,0.001465514
3.623607544,0.001464912
3.623767276,0.001464912
3.623676737,0.001465256
3.623707041,0.001465342
3.62426872,0.001464998
3.62812698,0.00146517
3.628184056,0.0014656
3.624158918,0.001464998
3.623931298,0.001465686
3.623565782,0.00146603
3.623451759,0.00146474
3.624214675,0.001464568
3.603913863,0.00146517
3.62472947,0.001465428
3.624346326,0.00146474
3.623535683,0.001465084
3.624067961,0.001465256
3.604013565,0.001464998
3.609909286,0.001465686
3.602548325,0.001465428
3.623859077,0.001465342
3.624460831,0.001465084
3.63882554,0.001464826
3.62377749,0.001464998
3.633347697,0.001464826
3.628776553,0.001464826
3.624118162,0.001465084
3.623798818,0.001464998
3.624011104,0.001464998
4.142690027,0.001465342
3.62383003,0.00146474
3.624335196,0.00146474
3.602486892,0.001465686
3.624975458,0.001465858
3.62387044,0.001465428
3.613368112,0.001467492
3.601935476,0.001465686
3.624128223,0.001465342
3.611965166,0.001465084
3.623984486,0.001464998
3.624809725,0.001464826
3.627554957,0.001464654
3.62386495,0.001465428
3.62452587,0.00146474
3.623218796,0.001466288
3.624314786,0.001465256
3.623805133,0.001465084
3.620382713,0.001464912
3.633471056,0.00146517
3.623387111,0.001464654
3.624004858,0.001464912
3.601539467,0.001465084
3.624392467,0.001465428
3.603285627,0.001466632
3.624104731,0.001465256
3.632481921,0.001464998
3.624186179,0.001464912
3.623398712,0.001464912
3.623251304,0.001464826
3.624006614,0.00146474
3.623867017,0.001465084
3.623202139,0.001465084
3.623620539,0.001465256
3.604465286,0.001466374
3.624100796,0.0014656
3.623675788,0.001465342
3.62343242,0.001465686
3.623351844,0.001465342
3.624523975,0.00146517
3.623961066,0.001465256
3.628025673,0.001465428
3.633486396,0.00146517
3.624433762,0.001464998
3.623559693,0.001465084
3.623236676,0.001465772
3.623956124,0.001465342
3.624577769,0.001465772
4.131702882,0.001465342
3.624599635,0.001464998
3.623715663,0.001465428
3.603269082,0.001465514
3.623288777,0.001465084
3.623917938,0.001464998
3.623313291,0.001464826
3.623835065,0.001464998
3.624385361,0.001465858
3.624321272,0.001464912
3.605092916,0.00146517
3.624517198,0.001465858
3.623153579,0.00146603
3.624293058,0.001466116
3.608119014,0.00146517
3.623271073,0.001464826
3.602503145,0.001465084
3.623918868,0.001465256
3.601797736,0.00146474
3.615470946,0.001465256
3.623348203,0.00146474
3.615598641,0.001464998
3.615470753,0.001465428
3.623858458,0.001465428
3.623323944,0.001465342
3.623726555,0.00146689
3.624497379,0.001465342
3.623804157,0.001465772
3.633147826,0.00146603
3.62353107,0.001465342
3.613564683,0.001465342
3.615735569,0.00146517
3.624178594,0.001467148
3.606337889,0.001467492
3.605302127,0.001467148
3.62430188,0.001465858
3.623535238,0.001465514
3.623443128,0.001465428
3.602874274,0.001465428
3.608209607,0.001466202
3.604938361,0.001466718
3.601538604,0.001466718
3.60844202,0.00146603
3.624593512,0.001465342
3.624917772,0.001466116
3.62363667,0.001466632
3.625206184,0.001467578
3.624606127,0.001468352
3.624378496,0.001468954
3.624413253,0.001469556
3.623186685,0.001467492
3.624961658,0.001465686
3.611317882,0.001465256
3.624106689,0.001464998
3.623661223,0.001465256
3.623987876,0.001465514
3.62400218,0.001464396
3.633411099,0.001465944
3.62349499,0.001465514
3.623561892,0.001465084
3.623973397,0.001465084
3.625347511,0.001465514
3.601629156,0.001465084
3.624566246,0.00146474
3.623382827,0.001465256
3.623473327,0.00146775
3.623453996,0.001465428
3.615136414,0.001465342
3.623344809,0.001468266
3.614943971,0.00146818
3.622932228,0.001465944
3.623737103,0.001464826
3.624625103,0.001465428
3.623351504,0.00146474
3.623251183,0.001465428
3.623481827,0.00146517
3.62470764,0.001465256
3.630452352,0.001464396
3.624542173,0.001465428
3.62346681,0.00146517
3.588249578,0.001466116
3.624098212,0.001465944
3.623374022,0.001465514
3.623453006,0.001465428
3.624303204,0.001465686
3.602034372,0.001464912
3.63252423,0.0014656
3.624191766,0.0014656
3.613773774,0.0014656
3.624291415,0.001470588
3.603695807,0.001465256
3.624071931,0.001465428
3.624507393,0.001464998
3.624205658,0.001465514
3.624550802,0.001464826
3.623931849,0.001466546
3.623666808,0.001467062
3.623050911,0.001467922
3.633972073,0.001465686
3.624189278,0.001467664
3.623733598,0.00146861
3.625390011,0.001465256
3.623569691,0.001465342
3.623580988,0.001464998
3.631640245,0.00146474
3.623897786,0.001465256
3.623583956,0.001465256
3.624469265,0.001464998
3.623780862,0.001465084
3.623599477,0.001465256
3.624117203,0.001470244
3.623202225,0.001464998
3.62363185,0.001466976
3.624008458,0.001464998
3.602781965,0.001466288
3.623471048,0.001465342
3.623507789,0.001465256
3.624127064,0.001465084
3.623690363,0.001464912
3.623854328,0.001464998
3.623820766,0.001465342
3.623385087,0.00146474
3.614745334,0.001468008
3.6317868,0.001465514
3.623305592,0.001464912
3.610842645,0.001472738
3.62353828,0.00146474
3.62416769,0.001465772
3.624400756,0.001466374
3.623665014,0.0014656
3.604275919,0.00146517
3.624080861,0.001465944
3.62392553,0.001465256
3.600343256,0.001465428
3.6245399,0.001469986
3.623967681,0.00146517
3.624561272,0.001465256
3.632978319,0.001466116
3.624373351,0.001465772
3.622340263,0.001472136
3.623254939,0.001465342
3.62411658,0.001465342
3.62457859,0.00146517
3.623357457,0.001468524
3.624395796,0.001465428
3.624884887,0.001465256
3.625080962,0.001465256
3.618982732,0.001465428
3.623929798,0.00146517
3.623521102,0.001464998
3.624136099,0.001465342
3.623587571,0.001465342
3.623416799,0.00146646
3.623440899,0.001465772
3.622142508,0.001464912
3.623598426,0.00146517
3.624697102,0.001465514
3.623545127,0.001464998
3.624085181,0.001465342
3.623728918,0.001465772
3.624092838,0.001465084
3.624640934,0.001466374
3.624430309,0.00146517
3.624037929,0.001465686
3.612928862,0.001465514
3.624556498,0.001468954
3.621548539,0.00146646
3.624509172,0.001468782
3.623740534,0.001468868
3.624385179,0.001470072
3.624791686,0.001469126
3.623925157,0.001469556
3.623351683,0.001469384
3.623841065,0.001469556
3.623263842,0.001469814
3.623476031,0.001473254
3.623759617,0.001466202
3.623397734,0.001468008
3.623378561,0.00146603
3.624650132,0.00146517
3.623874271,0.001465428
3.633072577,0.001464998
3.613286825,0.001467578
3.623924894,0.001464568
3.603671948,0.001464826
3.604317318,0.00146474
3.62318054,0.001470502
3.623905442,0.001464826
3.63323246,0.001464998
3.623418812,0.00146517
3.624336435,0.001464654
3.623586066,0.001464826
3.623733536,0.001464826
3.623777562,0.001464826
3.624335228,0.001464568
3.623579045,0.001465084
3.624491769,0.00146646
3.604599981,0.001465428
3.629960452,0.001465858
3.605890356,0.001465686
3.624813836,0.001465256
3.600872217,0.001465428
3.624479037,0.001472738
3.638837997,0.001465256
3.628030689,0.001468782
3.624575884,0.001465342
3.625312028,0.00146517
3.624413282,0.001465084
3.631173504,0.001464826
3.624679356,0.001465772
3.624099027,0.001464998
3.625039933,0.001465256
3.624489851,0.001465256
3.602344421,0.001465428
3.607999918,0.001472136
3.641706879,0.001465256
3.623741658,0.001466288
3.594382116,0.001465084
3.624294099,0.00146474
3.623426064,0.001464912
3.612569505,0.001466976
3.625140867,0.001465256
3.624005055,0.001466202
3.623740019,0.001467836
3.62363499,0.001465858
3.623434857,0.00146818
3.623646521,0.00146517
3.623246599,0.001465256
3.624452446,0.001465772
3.623369778,0.00146603
3.623038907,0.001465084
3.624226106,0.001465514
3.609885174,0.001465772
3.612724442,0.001464998
3.615385667,0.001465084
3.625383634,0.001466632
3.623761799,0.00146646
3.624051429,0.00146732
3.633707002,0.001468954
3.623437497,0.00146861
3.624473498,0.001466718
3.625058686,0.001469814
3.623861038,0.001467922
3.625240239,0.001468954
3.62497747,0.001468868
3.623800792,0.001465944
3.625007302,0.001465084
3.624152502,0.001465084
3.605793316,0.001464998
3.626884161,0.001464998
3.624858152,0.001464998
3.623388255,0.001465256
3.623902639,0.001464912
3.624213947,0.001465256
3.623728706,0.001465428
3.63369325,0.001465256
3.633783718,0.001465084
4.128004205,0.001464482
3.623565384,0.00146517
3.624169238,0.00146517
3.624001872,0.0014656
3.62314919,0.001464998
3.62202087,0.00146517
3.623930181,0.00146517
3.623326417,0.001464998
3.624147199,0.001465256
3.623687433,0.001465256
3.625317016,0.00146646
3.624074053,0.001465514
3.620526228,0.001464826
3.623546364,0.00146474
3.623953847,0.001465256
3.623980042,0.001466546
3.624072626,0.001467836
3.605019898,0.00146775
3.624155914,0.001466718
3.624155787,0.001466632
3.624760761,0.001465858
3.63035469,0.00146517
3.623574968,0.001465084
3.610020008,0.001464912
3.603739782,0.001465256
3.604639443,0.00146517
3.624539553,0.001465256
3.624242684,0.001465428
3.623594,0.001464998
3.623516635,0.001465084
3.623853133,0.001465428
3.613938052,0.001464826
3.623599206,0.001465256
4.126742692,0.001465342
3.614696603,0.001465084
3.603337276,0.001465772
3.623942789,0.001469384
3.623511247,0.001467492
3.605685068,0.001465342
3.624278827,0.00146474
3.614529053,0.001465084
3.62429727,0.001467492
3.602456399,0.001464912
3.607609794,0.001466202
3.604284891,0.001465514
3.622529972,0.0014656
3.623377372,0.001465772
3.624584063,0.001465342
3.62358455,0.001464912
3.628099585,0.00146517
3.625259014,0.001466288
3.623234137,0.00146689
3.624165831,0.0014656
3.643989144,0.001464998
3.623656299,0.001468438
3.624879569,0.00146904
3.624294473,0.001467148
3.622726977,0.001468352
3.628967432,0.001467062
3.624115091,0.001468266
3.62304986,0.001470588
3.633091757,0.00146603
3.623721305,0.001465514
3.623329315,0.001464826
3.626079298,0.001465686
3.62361351,0.001466632
3.622777458,0.001465686
3.624124738,0.001465428
3.623441115,0.001465686
3.624727493,0.001465944
3.623570115,0.001465858
3.623750967,0.001465428
3.633509228,0.0014656
3.623605148,0.00146517
3.623538274,0.00146775
3.615739421,0.001466976
3.625006335,0.00147248
3.62225274,0.001465084
3.623530694,0.001464912
3.62321828,0.001464998
3.596238905,0.0014785
3.623732176,0.001467406
3.623762326,0.001467234
3.623612523,0.001465772
3.623057215,0.001465514
3.615693958,0.0014656
3.610176528,0.001465428
3.622448174,0.001466804
3.624683965,0.001465686
3.623957895,0.001465686
3.623816785,0.001465256
3.638806734,0.001465342
3.623885986,0.001464998
3.623441605,0.00146517
3.624498171,0.001465772
3.623681734,0.001466546
3.624868996,0.001466632
3.611167057,0.00146646
3.618037103,0.001464912
3.62400911,0.001466116
3.622161239,0.001465256
3.623605089,0.001465686
3.623987273,0.0014656
3.601875844,0.001465772
3.623482034,0.0014656
3.615112516,0.00147076
3.624549523,0.00146732
3.623609287,0.001465858
3.623624966,0.001465858
3.624241386,0.001466288
3.623254066,0.001465686
3.623407516,0.001471276
3.624816455,0.001465342
3.62368554,0.0014656
3.595135387,0.001465342
3.623510166,0.001469642
3.58666227,0.001465772
3.623547059,0.001465686
3.624076347,0.001465772
3.623282354,0.001465084
3.624225179,0.00146517
3.621242785,0.001465944
3.623642499,0.001468438
3.623293801,0.001471706
3.611901901,0.001466116
3.632968338,0.00146646
3.624041522,0.001469298
3.588473069,0.001470072
3.623627225,0.001467922
3.61793297,0.001469986
3.624581524,0.001466804
3.62438747,0.001465428
3.623761895,0.00147076
3.604150235,0.00146517
3.623721418,0.001465428
3.625019166,0.001465772
3.623583003,0.001465428
3.624834235,0.001467578
3.625603319,0.001465514
3.6199268,0.001466288
3.625253672,0.001465858
3.623696287,0.001465428
3.624995942,0.001465428
3.613857976,0.001465686
3.632325572,0.001465342
3.624332071,0.001465686
3.616334311,0.001465514
3.604001254,0.001465342
3.62415345,0.001472136
3.62338971,0.001465944
3.623333911,0.00146603
3.624885815,0.00146603
3.601198239,0.001467664
3.623317194,0.001465944
3.625094119,0.001465772
3.61769573,0.001465858
3.623218588,0.00146603
3.624164924,0.001465514
3.603990227,0.001465342
3.60177356,0.001467062
3.625094244,0.001465428
3.627714865,0.0014656
3.62381816,0.001465944
3.625056479,0.00146603
3.604497402,0.001465772
3.623691372,0.001465858
3.624430932,0.001465944
3.633836016,0.0014656
3.623539837,0.001464998
3.623509363,0.001465342
3.623392709,0.00146646
3.624382115,0.001467922
3.624241004,0.001464998
3.602434748,0.001464826
3.626452014,0.001466116
3.623329023,0.001465342
3.623537156,0.001465514
3.624063995,0.001472824
3.604996362,0.00146689
3.624576987,0.001465428
3.624223924,0.001465084
3.620350194,0.001465944
3.623827671,0.001466374
3.595252139,0.001467062
3.624376078,0.001465772
3.61641038,0.001465514
3.624244033,0.001465084
3.623665743,0.00146517
3.623834917,0.0014656
3.624117942,0.0014656
3.638837829,0.001464826
3.623709097,0.001465772
3.604910356,0.001466202
3.623777572,0.00146646
3.62461638,0.001466546
3.6242134,0.001465944
3.615055704,0.001465772
3.624192488,0.001468696
3.624069711,0.001465772
3.602128524,0.001468524
3.633886003,0.001470158
3.623631548,0.001468868
3.624133145,0.001469642
3.624835532,0.00146947
3.603299967,0.001467578
3.623951178,0.001468008
3.623705647,0.00146732
3.604206407,0.001466632
3.623621725,0.001466632
3.62315746,0.001465772
3.623333448,0.001468438
3.624135946,0.001467578
3.624949039,0.001465428
3.62352715,0.001465686
3.624137612,0.001468696
3.624216974,0.001469814
3.623663976,0.001470588
3.623721754,0.001469298
3.622029019,0.001465858
3.616338035,0.001466116
3.623348157,0.00146646
3.623527286,0.001471448
3.623601193,0.001466718
3.622574112,0.0014656
3.602365041,0.001467062
3.62443731,0.001466202
3.601094632,0.001467406
3.623473896,0.001465428
